case,mode,k,nz,dt,theta_in,qv_in,qc_in,qr_in,qi_in,qs_in,qg_in,ni_in,ns_in,nr_in,ng_in,rho_in,pii_in,pressure_in,dz_in,qrcuten_in,qscuten_in,qicuten_in,theta_out,qv_out,qc_out,qr_out,qi_out,qs_out,qg_out,ni_out,ns_out,nr_out,ng_out,refl_10cm_out
1,0,31,32, 4.5000000000000000E+001, 4.2918472290039062E+002, 2.2889383137226105E-002, 9.1653629130661329E-010, 2.8710704924606034E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.5712835000000000E+006, 0.0000000000000000E+000, 2.6923778653144836E-001, 6.4307975769042969E-001, 2.1326863281250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.2935931396484375E+002, 2.2843249142169952E-002, 4.6673612814629450E-005, 2.6776485473334333E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.0686083221435547E+002, 0.0000000000000000E+000,-3.5000000000000000E+001
1,0,32,32, 4.5000000000000000E+001, 4.3535992431640625E+002, 2.4108001962304115E-002, 2.3857096853596715E-010, 1.0348715218100324E-009, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 5.8569295000000000E+006, 0.0000000000000000E+000, 2.5610688328742981E-001, 6.3395822048187256E-001, 2.0286738281250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.3553884887695312E+002, 2.4061348289251328E-002, 4.5624889025930315E-005, 9.2429364162427419E-010, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.6887138366699219E+001, 0.0000000000000000E+000,-3.5000000000000000E+001
2,0,1,32, 4.5000000000000000E+001, 2.9249328613281250E+002, 1.1915182694792747E-002, 1.7868532449938357E-004, 2.6968680322170258E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2138028750000000E+006, 0.0000000000000000E+000, 1.1533998250961304E+000, 9.8716795444488525E-001, 9.5580367187500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9264657592773438E+002, 1.1852840892970562E-002, 2.2956848260946572E-004, 2.8905324870720506E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1176052500000000E+006, 0.0000000000000000E+000, 7.9287714958190918E+000
2,0,2,32, 4.5000000000000000E+001, 2.9411227416992188E+002, 1.0619174689054489E-002, 2.8555517201311886E-004, 3.3074340899474919E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2648992500000000E+006, 0.0000000000000000E+000, 1.1068074703216553E+000, 9.7316581010818481E-001, 9.0918859375000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9425967407226562E+002, 1.0560282506048679E-002, 3.1951392884366214E-004, 3.6494797677733004E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1465266250000000E+006, 0.0000000000000000E+000, 9.6727190017700195E+000
2,0,3,32, 4.5000000000000000E+001, 2.9571728515625000E+002, 9.4347894191741943E-003, 4.2955638491548598E-004, 3.8940040394663811E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3180443750000000E+006, 0.0000000000000000E+000, 1.0621796846389771E+000, 9.5936226844787598E-001, 8.6484695312500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9585858154296875E+002, 9.3793356791138649E-003, 4.3677151552401483E-004, 4.4777520815841854E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1784588750000000E+006, 0.0000000000000000E+000, 1.1159444808959961E+001
2,0,4,32, 4.5000000000000000E+001, 2.9730758666992188E+002, 8.3556501194834709E-003, 6.0824578395113349E-004, 4.4012427679263055E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3733138750000000E+006, 0.0000000000000000E+000, 1.0194319486618042E+000, 9.4575452804565430E-001, 8.2266789062500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9744253540039062E+002, 8.3036180585622787E-003, 5.7726912200450897E-004, 5.3298391867429018E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2155282500000000E+006, 0.0000000000000000E+000, 1.2367114067077637E+001
2,0,5,32, 4.5000000000000000E+001, 2.9888244628906250E+002, 7.3754959739744663E-003, 8.1071263412013650E-004, 4.7755998093634844E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4307862500000000E+006, 0.0000000000000000E+000, 9.7848296165466309E-001, 9.3233978748321533E-001, 7.8254585937500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9901083374023438E+002, 7.3268613778054714E-003, 7.3227088432759047E-004, 6.1229220591485500E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2597797500000000E+006, 0.0000000000000000E+000, 1.3245492935180664E+001
2,0,6,32, 4.5000000000000000E+001, 3.0044107055664062E+002, 6.4880927093327045E-003, 1.0171468602493405E-003, 4.9745547585189342E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.4905418750000000E+006, 0.0000000000000000E+000, 9.3925571441650391E-001, 9.1911536455154419E-001, 7.4438070312500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0056265258789062E+002, 6.4428229816257954E-003, 8.8931689970195293E-004, 6.7196215968579054E-004, 0.0000000000000000E+000, 5.5145205806184094E-006, 5.8035689107782673E-006, 0.0000000000000000E+000, 2.1941576004028320E+000, 1.3125851250000000E+006, 5.2043005371093750E+002, 2.9332576751708984E+001
2,0,7,32, 4.5000000000000000E+001, 3.0198266601562500E+002, 5.6873224675655365E-003, 1.2012384831905365E-003, 4.9745547585189342E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5526635000000000E+006, 0.0000000000000000E+000, 9.0167635679244995E-001, 9.0607851743698120E-001, 7.0807687500000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0209411621093750E+002, 5.6453752331435680E-003, 1.0312866652384400E-003, 6.5193878253921866E-004, 0.0000000000000000E+000, 1.4456544886343181E-004, 1.5608771354891360E-004, 0.0000000000000000E+000, 5.7520748138427734E+001, 1.3531573750000000E+006, 2.6076039062500000E+004, 4.6813404083251953E+001
2,0,8,32, 4.5000000000000000E+001, 3.0350643920898438E+002, 5.2853329107165337E-003, 1.3353764079511166E-003, 4.7755998093634844E-004, 2.3846009571570903E-004, 6.6858390346169472E-004, 2.8653600020334125E-004, 9.2413570312500000E+004, 2.3103392187500000E+005, 1.6172375000000000E+006, 9.2413570312500000E+004, 8.6567372083663940E-001, 8.9322650432586670E-001, 6.7354351562500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0430160522460938E+002, 5.1589482463896275E-003, 5.3778797155246139E-004, 2.1182515774853528E-004, 2.1241867216303945E-004, 1.0178026277571917E-003, 1.1232430115342140E-003, 7.0708757812500000E+004, 4.0497070312500000E+002, 1.0356468125000000E+006, 3.4037656250000000E+005, 4.5727718353271484E+001
2,0,9,32, 4.5000000000000000E+001, 3.0501150512695312E+002, 4.5987567864358425E-003, 1.3973559252917767E-003, 4.4012427679263055E-004, 2.4952786043286324E-004, 6.1617390019819140E-004, 2.6407456607557833E-004, 9.6248632812500000E+004, 2.4062157812500000E+005, 1.6843511250000000E+006, 9.6248632812500000E+004, 8.3118063211441040E-001, 8.8055688142776489E-001, 6.4069441406250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0577319335937500E+002, 4.4797514565289021E-003, 5.8602658100426197E-004, 2.4500026484020054E-004, 2.3204192984849215E-004, 9.4956404063850641E-004, 1.0306676849722862E-003, 2.9585515625000000E+005, 3.7781942749023438E+002, 1.1278350000000000E+006, 3.5273525000000000E+005, 4.5254261016845703E+001
2,0,10,32, 4.5000000000000000E+001, 3.0649710083007812E+002, 3.9858142845332623E-003, 1.3763828901574016E-003, 3.8940040394663811E-004, 2.4578269221819937E-004, 5.4516055388376117E-004, 2.3364025400951505E-004, 1.0023404687500000E+005, 2.5058510937500000E+005, 1.7540957500000000E+006, 1.0023404687500000E+005, 7.9813200235366821E-001, 8.6806690692901611E-001, 6.0944734375000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0720864868164062E+002, 3.8704902399331331E-003, 6.3224759651347995E-004, 2.5532560539431870E-004, 2.3273983970284462E-004, 8.4839644841849804E-004, 8.8222342310473323E-004, 1.4789773437500000E+005, 6.2292187500000000E+002, 1.2378242500000000E+006, 3.6510787500000000E+005, 4.1936000823974609E+001
2,0,11,32, 4.5000000000000000E+001, 3.0796231079101562E+002, 3.4406790509819984E-003, 1.2761460384353995E-003, 3.3074340899474919E-004, 2.2788322530686855E-004, 4.6304074930958450E-004, 1.9844605412799865E-004, 1.0437511718750000E+005, 2.6093779687500000E+005, 1.8265646250000000E+006, 1.0437511718750000E+005, 7.6646620035171509E-001, 8.5575407743453979E-001, 5.7972425781250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0861102294921875E+002, 3.3278260380029678E-003, 6.5372459357604384E-004, 2.4262146325781941E-004, 2.1773971093352884E-004, 7.2209385689347982E-004, 7.0596369914710522E-004, 8.2930882812500000E+004, 1.9556406250000000E+003, 1.3618640000000000E+006, 3.7752928125000000E+005, 3.5411834716796875E+001
2,0,12,32, 4.5000000000000000E+001, 3.0940618896484375E+002, 2.9577554669231176E-003, 1.1137567926198244E-003, 2.6968680322170258E-004, 1.9888515817001462E-004, 3.7756148958578706E-004, 1.6181208775378764E-004, 1.0867731250000000E+005, 2.7169328125000000E+005, 1.9018528750000000E+006, 1.0867731250000000E+005, 7.3612421751022339E-001, 8.4361594915390015E-001, 5.5145078125000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0998556518554688E+002, 2.8480989858508110E-003, 6.3388579292222857E-004, 2.1303139510564506E-004, 1.9294385856483132E-004, 5.7701522018760443E-004, 5.3199502872303128E-004, 8.8791171875000000E+004, 7.7206562500000000E+003, 1.4957786250000000E+006, 3.8364587500000000E+005, 2.7391099929809570E+001
2,0,13,32, 4.5000000000000000E+001, 3.1082788085937500E+002, 2.5317014660686255E-003, 9.1497495304793119E-004, 2.1110662783030421E-004, 1.6338839486707002E-004, 2.9554925276897848E-004, 1.2666397378779948E-004, 1.1314631250000000E+005, 2.8286578125000000E+005, 1.9800603750000000E+006, 1.1314631250000000E+005, 7.0704913139343262E-001, 8.3164995908737183E-001, 5.2455621093750000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1133544921875000E+002, 2.4266210384666920E-003, 5.7822081726044416E-004, 1.7499967361800373E-004, 1.5382468700408936E-004, 4.9160345224663615E-004, 3.7645327392965555E-004, 9.5220031250000000E+004, 1.1136298437500000E+005, 1.6354370000000000E+006, 2.9443306250000000E+005, 1.5151232719421387E+001
2,0,14,32, 4.5000000000000000E+001, 3.1222640991210938E+002, 2.1574057172983885E-003, 7.0754962507635355E-004, 1.5864183660596609E-004, 1.2634815357159823E-004, 2.2209854796528816E-004, 9.5185103418771178E-005, 1.1778788281250000E+005, 2.9446971875000000E+005, 2.0612880000000000E+006, 1.1778788281250000E+005, 6.7918699979782104E-001, 8.1985372304916382E-001, 4.9897328125000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1266946411132812E+002, 2.0592925138771534E-003, 4.7748774522915483E-004, 1.3585966371465474E-004, 1.2322128168307245E-004, 3.8681435398757458E-004, 2.5349421775899827E-004, 1.0218551562500000E+005, 1.9646634375000000E+005, 1.7771031250000000E+006, 2.2504300000000000E+005, 1.0996772766113281E+001
2,0,15,32, 4.5000000000000000E+001, 3.1360089111328125E+002, 1.8300249939784408E-003, 5.1503122085705400E-004, 1.1444774281699210E-004, 9.1969865025021136E-005, 1.6022681666072458E-004, 6.8668647145386785E-005, 1.2260797656250000E+005, 3.0651993750000000E+005, 2.1456395000000000E+006, 1.2260797656250000E+005, 6.5248608589172363E-001, 8.0822473764419556E-001, 4.7463804687500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1398587036132812E+002, 1.7402502708137035E-003, 3.6408277810551226E-004, 1.0031693091150373E-004, 9.3409376859199256E-005, 2.9719987651333213E-004, 1.6114860773086548E-004, 1.1005799218750000E+005, 2.5779275000000000E+005, 1.9176636250000000E+006, 1.7888365625000000E+005, 7.5231180191040039E+000
2,0,16,32, 4.5000000000000000E+001, 3.1495022583007812E+002, 1.5449896454811096E-003, 3.5288973595015705E-004, 7.9263016232289374E-005, 6.3016028434503824E-005, 1.1096820526290685E-004, 4.7557809011777863E-005, 1.2761269531250000E+005, 3.1903175000000000E+005, 2.2332222500000000E+006, 1.2761269531250000E+005, 6.2689685821533203E-001, 7.9676079750061035E-001, 4.5148972656250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1528393554687500E+002, 1.4642922906205058E-003, 2.5694828946143389E-004, 7.0590023824479431E-005, 6.7353088525123894E-005, 2.4547224165871739E-004, 7.9844918218441308E-005, 1.2017631250000000E+005, 3.2726534375000000E+005, 2.0519391250000000E+006, 1.2830718750000000E+005, 4.1515340805053711E+000
2,0,17,32, 4.5000000000000000E+001, 3.1627349853515625E+002, 1.2979952152818441E-003, 2.2760058345738798E-004, 5.2699611842399463E-005, 4.0642964449943975E-005, 7.3779454396571964E-005, 3.1619769288226962E-005, 1.3280834375000000E+005, 3.3202084375000000E+005, 2.3241460000000000E+006, 1.3280834375000000E+005, 6.0237181186676025E-001, 7.8545939922332764E-001, 4.2947027343750000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1656231689453125E+002, 1.2265689438208938E-003, 1.6873804270289838E-004, 4.6327641030075029E-005, 4.6581266360590234E-005, 1.7056544311344624E-004, 5.6256405514432117E-005, 1.3683150000000000E+005, 3.3840503125000000E+005, 1.8488648750000000E+006, 1.3596618750000000E+005, 6.8024492263793945E-001
2,0,18,32, 4.5000000000000000E+001, 3.1756964111328125E+002, 1.0850211838260293E-003, 1.3817727449350059E-004, 3.3637057640589774E-005, 2.4674514861544594E-005, 4.7091874876059592E-005, 2.0182233129162341E-005, 1.3820125000000000E+005, 3.4550312500000000E+005, 2.4185220000000000E+006, 1.3820125000000000E+005, 5.7886594533920288E-001, 7.7431833744049072E-001, 4.0852476562500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1781976318359375E+002, 1.0226801969110966E-003, 1.0418399324407801E-004, 2.4617460439912975E-005, 3.1258572562364861E-005, 1.1733018618542701E-004, 4.2933505028486252E-005, 1.7262446875000000E+005, 3.4992375000000000E+005, 9.8244493750000000E+005, 1.4954065625000000E+005,-2.7191305160522461E+000
2,0,19,32, 4.5000000000000000E+001, 3.1883761596679688E+002, 9.0232351794838905E-004, 7.8963952546473593E-005, 2.0611158106476068E-005, 1.4100706721364986E-005, 2.8855620257672854E-005, 1.2366695045784581E-005, 1.4379809375000000E+005, 3.5949521875000000E+005, 2.5164665000000000E+006, 1.4379809375000000E+005, 5.5633562803268433E-001, 7.6333528757095337E-001, 3.8860078125000000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.1905603027343750E+002, 8.4867642726749182E-004, 6.1695187469013035E-005, 2.8706399461952969E-006, 2.0605131794582121E-005, 7.9211356933228672E-005, 3.9375481719616801E-005, 2.6207404687500000E+005, 3.6206440625000000E+005, 1.1456282812500000E+005, 1.7916012500000000E+005,-6.0413217544555664E+000
2,0,20,32, 4.5000000000000000E+001, 3.2007632446289062E+002, 7.4642559047788382E-004, 4.2476593080209568E-005, 1.2124404747737572E-005, 7.5851066867471673E-006, 1.6974165191641077E-005, 7.2746429395920131E-006, 1.4960550000000000E+005, 3.7401378125000000E+005, 2.6180965000000000E+006, 1.4960550000000000E+005, 5.3473967313766479E-001, 7.5250798463821411E-001, 3.6964851562500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2026126098632812E+002, 7.0044281892478466E-004, 3.6850437027169392E-005, 0.0000000000000000E+000, 1.3454469808493741E-005, 5.2037787099834532E-005, 2.6889720174949616E-005, 4.9378318750000000E+005, 3.7511334375000000E+005, 0.0000000000000000E+000, 2.5642148437500000E+005,-1.0388648033142090E+001
2,0,21,32, 4.5000000000000000E+001, 3.2128466796875000E+002, 6.1412755167111754E-004, 2.1507985366042703E-005, 6.8468716563074850E-006, 3.8407119973271620E-006, 9.5856194093357772E-006, 4.1081229937844910E-006, 1.5563043750000000E+005, 3.8907609375000000E+005, 2.7235327500000000E+006, 1.5563043750000000E+005, 5.1403826475143433E-001, 7.4183434247970581E-001, 3.5162054687500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2143957519531250E+002, 5.7509780162945390E-004, 2.3602824512636289E-005, 0.0000000000000000E+000, 8.6945692601148039E-006, 3.4104807127732784E-005, 1.6729802155168727E-005, 5.8361412500000000E+005, 3.8919275000000000E+005, 0.0000000000000000E+000, 4.2065993750000000E+005,-1.4939206123352051E+001
2,0,22,32, 4.5000000000000000E+001, 3.2246154785156250E+002, 5.0248712068423629E-004, 1.0251290404994506E-005, 3.7119125408935361E-006, 1.8305877347302157E-006, 5.1966771934530698E-006, 2.2271474335866515E-006, 1.6187993750000000E+005, 4.0469984375000000E+005, 2.8328990000000000E+006, 1.6187993750000000E+005, 4.9419340491294861E-001, 7.3131203651428223E-001, 3.3447179687500000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2259066772460938E+002, 4.6970759285613894E-004, 1.6845526261022314E-005, 0.0000000000000000E+000, 5.7904526329366490E-006, 2.2203937987796962E-005, 9.9848111858591437E-006, 6.0704981250000000E+005, 4.0432637500000000E+005, 0.0000000000000000E+000, 3.0223531250000000E+005,-1.8815979003906250E+001
2,0,23,32, 4.5000000000000000E+001, 3.2360574340820312E+002, 4.0881481254473329E-004, 4.5992414925422054E-006, 1.9318640624987893E-006, 8.2129321299362346E-007, 2.7046094146498945E-006, 1.1591184829740087E-006, 1.6836114062500000E+005, 4.2090284375000000E+005, 2.9463200000000000E+006, 1.6836114062500000E+005, 4.7516903281211853E-001, 7.2093898057937622E-001, 3.1815941406250000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2371258544921875E+002, 3.8154720095917583E-004, 1.4010418453835882E-005, 0.0000000000000000E+000, 4.1566995605535340E-006, 1.4353279766510241E-005, 5.2515269999275915E-006, 6.3135418750000000E+005, 4.2035825000000000E+005, 0.0000000000000000E+000, 1.8624785937500000E+005,-2.2787166595458984E+001
2,0,24,32, 4.5000000000000000E+001, 3.2471612548828125E+002, 3.3066907781176269E-004, 1.9423268895479850E-006, 9.6522717285552062E-007, 3.4684410366025986E-007, 1.3513179055735236E-006, 5.7913626960726106E-007, 1.7508137500000000E+005, 4.3770343750000000E+005, 3.0639242500000000E+006, 1.7508137500000000E+005, 4.5693036913871765E-001, 7.1071308851242065E-001, 3.0264261718750000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2480993652343750E+002, 3.0819533276371658E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.5632504073437303E-005, 9.1932024588459171E-006, 2.4376552119065309E-006, 6.5655518750000000E+005, 4.3710981250000000E+005, 0.0000000000000000E+000, 9.2902296875000000E+004,-2.6772907257080078E+001
2,0,25,32, 4.5000000000000000E+001, 3.2579147338867188E+002, 2.6583918952383101E-004, 7.7212541782500921E-007, 4.6297353151203424E-007, 1.3787955310817779E-007, 6.4816288158908719E-007, 2.7778412459156243E-007, 1.8204817187500000E+005, 4.5512043750000000E+005, 3.1858430000000000E+006, 1.8204817187500000E+005, 4.3944412469863892E-001, 7.0063221454620361E-001, 2.8788255859375000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2586874389648438E+002, 2.4749469594098628E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.3518019841285422E-005, 5.8181285567115992E-006, 1.0892827049246989E-006, 6.8268062500000000E+005, 4.5449309375000000E+005, 0.0000000000000000E+000, 4.4487492187500000E+004,-3.0669488906860352E+001
2,0,26,32, 4.5000000000000000E+001, 3.2683053588867188E+002, 2.1235946041997522E-004, 2.8892296199956036E-007, 2.1318463439001789E-007, 5.1593389116533217E-008, 2.9845847393517033E-007, 1.2791078063401073E-007, 1.8926912500000000E+005, 4.7317281250000000E+005, 3.3122097500000000E+006, 1.8926912500000000E+005, 4.2267856001853943E-001, 6.9069433212280273E-001, 2.7384236328125000E+004, 4.0000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.2689389038085938E+002, 1.9750671344809234E-004, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.1611615263973363E-005, 3.6235662719263928E-006, 4.6902886197131011E-007, 7.0975925000000000E+005, 4.7083131250000000E+005, 0.0000000000000000E+000, 2.0451335937500000E+004,-3.4222126007080078E+001
