leaf,case,stage,field,index,dtype,value,bits
snowh2o,snowh2o_max_liq_fraction,output,stc,0,real,2.731600037E+02,4388947B
snowh2o,snowh2o_max_liq_fraction,output,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_max_liq_fraction,output,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_max_liq_fraction,output,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_max_liq_fraction,output,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_max_liq_fraction,output,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_max_liq_fraction,output,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_max_liq_fraction,output,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_max_liq_fraction,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_max_liq_fraction,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_max_liq_fraction,output,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_max_liq_fraction,output,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_max_liq_fraction,output,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_max_liq_fraction,output,dzsnso,-1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_max_liq_fraction,output,dzsnso,0,real,1.800000072E-01,3E3851EC
snowh2o,snowh2o_max_liq_fraction,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_max_liq_fraction,output,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_max_liq_fraction,output,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_max_liq_fraction,output,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_max_liq_fraction,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_max_liq_fraction,output,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_max_liq_fraction,output,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_max_liq_fraction,output,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_max_liq_fraction,output,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_max_liq_fraction,output,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_max_liq_fraction,output,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_max_liq_fraction,output,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_vol_ice_clamped,input,nsnow,0,int,3,
snowh2o,snowh2o_vol_ice_clamped,input,nsoil,0,int,4,
snowh2o,snowh2o_vol_ice_clamped,input,dt,0,real,1.800000000E+03,44E10000
snowh2o,snowh2o_vol_ice_clamped,input,qsnfro,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,qsnsub,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,qrain,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,ssi,0,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_vol_ice_clamped,input,snow_ret_fac,0,real,4.999999874E-05,3851B717
snowh2o,snowh2o_vol_ice_clamped,input,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_vol_ice_clamped,input,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_vol_ice_clamped,input,isnow,0,int,-1,
snowh2o,snowh2o_vol_ice_clamped,input,snowh,0,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_vol_ice_clamped,input,sneqv,0,real,9.500000000E+01,42BE0000
snowh2o,snowh2o_vol_ice_clamped,input,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,snice,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,snice,0,real,9.500000000E+01,42BE0000
snowh2o,snowh2o_vol_ice_clamped,input,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,snliq,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,snliq,0,real,5.000000000E-01,3F000000
snowh2o,snowh2o_vol_ice_clamped,input,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,stc,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,stc,0,real,2.700000000E+02,43870000
snowh2o,snowh2o_vol_ice_clamped,input,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_vol_ice_clamped,input,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_vol_ice_clamped,input,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_vol_ice_clamped,input,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_vol_ice_clamped,input,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_vol_ice_clamped,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_vol_ice_clamped,input,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_vol_ice_clamped,input,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_vol_ice_clamped,input,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,dzsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,input,dzsnso,0,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_vol_ice_clamped,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_vol_ice_clamped,input,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_vol_ice_clamped,input,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_vol_ice_clamped,input,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_vol_ice_clamped,input,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_vol_ice_clamped,input,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_vol_ice_clamped,input,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_vol_ice_clamped,input,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_vol_ice_clamped,input,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_vol_ice_clamped,input,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_vol_ice_clamped,input,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_vol_ice_clamped,input,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_vol_ice_clamped,output,qsnbot,0,real,2.777777845E-04,3991A2B4
snowh2o,snowh2o_vol_ice_clamped,output,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_vol_ice_clamped,output,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_vol_ice_clamped,output,isnow,0,int,-1,
snowh2o,snowh2o_vol_ice_clamped,output,snowh,0,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_vol_ice_clamped,output,sneqv,0,real,9.500000000E+01,42BE0000
snowh2o,snowh2o_vol_ice_clamped,output,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,snice,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,snice,0,real,9.500000000E+01,42BE0000
snowh2o,snowh2o_vol_ice_clamped,output,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,snliq,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,snliq,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,stc,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,stc,0,real,2.700000000E+02,43870000
snowh2o,snowh2o_vol_ice_clamped,output,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_vol_ice_clamped,output,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_vol_ice_clamped,output,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_vol_ice_clamped,output,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_vol_ice_clamped,output,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_vol_ice_clamped,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_vol_ice_clamped,output,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_vol_ice_clamped,output,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_vol_ice_clamped,output,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,dzsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_vol_ice_clamped,output,dzsnso,0,real,1.035986915E-01,3DD42B8D
snowh2o,snowh2o_vol_ice_clamped,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_vol_ice_clamped,output,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_vol_ice_clamped,output,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_vol_ice_clamped,output,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_vol_ice_clamped,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_vol_ice_clamped,output,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_vol_ice_clamped,output,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_vol_ice_clamped,output,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_vol_ice_clamped,output,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_vol_ice_clamped,output,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_vol_ice_clamped,output,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_vol_ice_clamped,output,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_internal_combine,input,nsnow,0,int,3,
snowh2o,snowh2o_internal_combine,input,nsoil,0,int,4,
snowh2o,snowh2o_internal_combine,input,dt,0,real,1.800000000E+03,44E10000
snowh2o,snowh2o_internal_combine,input,qsnfro,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,input,qsnsub,0,real,9.999999747E-05,38D1B717
snowh2o,snowh2o_internal_combine,input,qrain,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,input,ssi,0,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_internal_combine,input,snow_ret_fac,0,real,4.999999874E-05,3851B717
snowh2o,snowh2o_internal_combine,input,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_internal_combine,input,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_internal_combine,input,isnow,0,int,-2,
snowh2o,snowh2o_internal_combine,input,snowh,0,real,2.099999934E-01,3E570A3D
snowh2o,snowh2o_internal_combine,input,sneqv,0,real,3.300000000E+01,42040000
snowh2o,snowh2o_internal_combine,input,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,input,snice,-1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_internal_combine,input,snice,0,real,3.200000000E+01,42000000
snowh2o,snowh2o_internal_combine,input,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,input,snliq,-1,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_internal_combine,input,snliq,0,real,8.999999762E-01,3F666666
snowh2o,snowh2o_internal_combine,input,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,input,stc,-1,real,2.650000000E+02,43848000
snowh2o,snowh2o_internal_combine,input,stc,0,real,2.700000000E+02,43870000
snowh2o,snowh2o_internal_combine,input,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_internal_combine,input,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_internal_combine,input,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_internal_combine,input,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_internal_combine,input,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,input,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,input,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_internal_combine,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_internal_combine,input,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_internal_combine,input,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_internal_combine,input,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,input,dzsnso,-1,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_internal_combine,input,dzsnso,0,real,1.800000072E-01,3E3851EC
snowh2o,snowh2o_internal_combine,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_internal_combine,input,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_internal_combine,input,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_internal_combine,input,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_internal_combine,input,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_internal_combine,input,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_internal_combine,input,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_internal_combine,input,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_internal_combine,input,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_internal_combine,input,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_internal_combine,input,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_internal_combine,input,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_internal_combine,output,qsnbot,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,output,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_internal_combine,output,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_internal_combine,output,isnow,0,int,-1,
snowh2o,snowh2o_internal_combine,output,snowh,0,real,2.100000083E-01,3E570A3E
snowh2o,snowh2o_internal_combine,output,sneqv,0,real,3.279000092E+01,420328F6
snowh2o,snowh2o_internal_combine,output,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,output,snice,-1,real,-1.299999952E-01,BE051EB8
snowh2o,snowh2o_internal_combine,output,snice,0,real,3.187000084E+01,41FEF5C3
snowh2o,snowh2o_internal_combine,output,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,output,snliq,-1,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_internal_combine,output,snliq,0,real,9.199999571E-01,3F6B851E
snowh2o,snowh2o_internal_combine,output,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,output,stc,-1,real,2.650000000E+02,43848000
snowh2o,snowh2o_internal_combine,output,stc,0,real,2.700000000E+02,43870000
snowh2o,snowh2o_internal_combine,output,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_internal_combine,output,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_internal_combine,output,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_internal_combine,output,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_internal_combine,output,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,output,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,output,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_internal_combine,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_internal_combine,output,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_internal_combine,output,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_internal_combine,output,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine,output,dzsnso,-1,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_internal_combine,output,dzsnso,0,real,2.100000083E-01,3E570A3E
snowh2o,snowh2o_internal_combine,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_internal_combine,output,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_internal_combine,output,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_internal_combine,output,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_internal_combine,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_internal_combine,output,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_internal_combine,output,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_internal_combine,output,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_internal_combine,output,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_internal_combine,output,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_internal_combine,output,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_internal_combine,output,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_internal_combine_to_zero,input,nsnow,0,int,3,
snowh2o,snowh2o_internal_combine_to_zero,input,nsoil,0,int,4,
snowh2o,snowh2o_internal_combine_to_zero,input,dt,0,real,1.800000000E+03,44E10000
snowh2o,snowh2o_internal_combine_to_zero,input,qsnfro,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,qsnsub,0,real,3.000000142E-04,399D4952
snowh2o,snowh2o_internal_combine_to_zero,input,qrain,0,real,1.999999949E-04,3951B717
snowh2o,snowh2o_internal_combine_to_zero,input,ssi,0,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_internal_combine_to_zero,input,snow_ret_fac,0,real,4.999999874E-05,3851B717
snowh2o,snowh2o_internal_combine_to_zero,input,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_internal_combine_to_zero,input,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_internal_combine_to_zero,input,isnow,0,int,-1,
snowh2o,snowh2o_internal_combine_to_zero,input,snowh,0,real,6.000000052E-03,3BC49BA6
snowh2o,snowh2o_internal_combine_to_zero,input,sneqv,0,real,5.000000000E-01,3F000000
snowh2o,snowh2o_internal_combine_to_zero,input,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,snice,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,snice,0,real,4.000000060E-01,3ECCCCCD
snowh2o,snowh2o_internal_combine_to_zero,input,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,snliq,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,snliq,0,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_internal_combine_to_zero,input,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,stc,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,stc,0,real,2.720000000E+02,43880000
snowh2o,snowh2o_internal_combine_to_zero,input,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_internal_combine_to_zero,input,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_internal_combine_to_zero,input,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_internal_combine_to_zero,input,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_internal_combine_to_zero,input,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_internal_combine_to_zero,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_internal_combine_to_zero,input,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_internal_combine_to_zero,input,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_internal_combine_to_zero,input,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,dzsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,input,dzsnso,0,real,6.000000052E-03,3BC49BA6
snowh2o,snowh2o_internal_combine_to_zero,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_internal_combine_to_zero,input,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_internal_combine_to_zero,input,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_internal_combine_to_zero,input,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_internal_combine_to_zero,input,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_internal_combine_to_zero,input,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_internal_combine_to_zero,input,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_internal_combine_to_zero,input,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_internal_combine_to_zero,input,sice,1,real,5.000000075E-02,3D4CCCCD
snowh2o,snowh2o_internal_combine_to_zero,input,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_internal_combine_to_zero,input,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_internal_combine_to_zero,input,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_internal_combine_to_zero,output,qsnbot,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,ponding1,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,ponding2,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_internal_combine_to_zero,output,isnow,0,int,0,
snowh2o,snowh2o_internal_combine_to_zero,output,snowh,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,sneqv,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,snice,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,snice,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,snice,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,snliq,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,snliq,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,snliq,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,stc,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,stc,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,stc,0,real,2.720000000E+02,43880000
snowh2o,snowh2o_internal_combine_to_zero,output,stc,1,real,2.710000000E+02,43878000
snowh2o,snowh2o_internal_combine_to_zero,output,stc,2,real,2.725000000E+02,43884000
snowh2o,snowh2o_internal_combine_to_zero,output,stc,3,real,2.750000000E+02,43898000
snowh2o,snowh2o_internal_combine_to_zero,output,stc,4,real,2.800000000E+02,438C0000
snowh2o,snowh2o_internal_combine_to_zero,output,zsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,zsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,zsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,zsnso,1,real,-1.000000015E-01,BDCCCCCD
snowh2o,snowh2o_internal_combine_to_zero,output,zsnso,2,real,-4.000000060E-01,BECCCCCD
snowh2o,snowh2o_internal_combine_to_zero,output,zsnso,3,real,-1.000000000E+00,BF800000
snowh2o,snowh2o_internal_combine_to_zero,output,zsnso,4,real,-2.000000000E+00,C0000000
snowh2o,snowh2o_internal_combine_to_zero,output,dzsnso,-2,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,dzsnso,-1,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,dzsnso,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_internal_combine_to_zero,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
snowh2o,snowh2o_internal_combine_to_zero,output,dzsnso,2,real,3.000000119E-01,3E99999A
snowh2o,snowh2o_internal_combine_to_zero,output,dzsnso,3,real,6.000000238E-01,3F19999A
snowh2o,snowh2o_internal_combine_to_zero,output,dzsnso,4,real,1.000000000E+00,3F800000
snowh2o,snowh2o_internal_combine_to_zero,output,sh2o,1,real,2.000000030E-01,3E4CCCCD
snowh2o,snowh2o_internal_combine_to_zero,output,sh2o,2,real,2.199999988E-01,3E6147AE
snowh2o,snowh2o_internal_combine_to_zero,output,sh2o,3,real,2.500000000E-01,3E800000
snowh2o,snowh2o_internal_combine_to_zero,output,sh2o,4,real,2.800000012E-01,3E8F5C29
snowh2o,snowh2o_internal_combine_to_zero,output,sice,1,real,4.960000142E-02,3D4B295F
snowh2o,snowh2o_internal_combine_to_zero,output,sice,2,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_internal_combine_to_zero,output,sice,3,real,1.999999955E-02,3CA3D70A
snowh2o,snowh2o_internal_combine_to_zero,output,sice,4,real,9.999999776E-03,3C23D70A
snowh2o,snowh2o_dz_expansion,input,nsnow,0,int,3,
snowh2o,snowh2o_dz_expansion,input,nsoil,0,int,4,
snowh2o,snowh2o_dz_expansion,input,dt,0,real,1.800000000E+03,44E10000
snowh2o,snowh2o_dz_expansion,input,qsnfro,0,real,1.000000047E-03,3A83126F
snowh2o,snowh2o_dz_expansion,input,qsnsub,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_dz_expansion,input,qrain,0,real,0.000000000E+00,00000000
snowh2o,snowh2o_dz_expansion,input,ssi,0,real,2.999999933E-02,3CF5C28F
snowh2o,snowh2o_dz_expansion,input,snow_ret_fac,0,real,4.999999874E-05,3851B717
snowh2o,snowh2o_dz_expansion,input,ponding1,0,real,-9.990000000E+02,C479C000
snowh2o,snowh2o_dz_expansion,input,ponding2,0,real,-9.990000000E+02,C479C000
