leaf,case,role,name,index,slot,live,bits,value
stomata,highland_crop_b_nonneg,in,vcmx25,0,22,1,42A00000,80.0000000
stomata,highland_crop_b_nonneg,in,avcmx,0,23,1,4019999A,2.40000010
stomata,highland_crop_b_nonneg,in,c3psn,0,24,1,3F800000,1.00000000
stomata,highland_crop_b_nonneg,in,mp,0,25,1,41100000,9.00000000
stomata,highland_crop_b_nonneg,out,rs,0,1,1,429614D0,75.0406494
stomata,highland_crop_b_nonneg,out,psn,0,2,1,41821C49,16.2638111
stomata,co2_starved_fine,int,vegtyp,0,1,1,40A00000,5.00000000
stomata,co2_starved_fine,int,iloc,0,2,1,42680000,58.0000000
stomata,co2_starved_fine,int,jloc,0,3,1,42880000,68.0000000
stomata,co2_starved_fine,in,mpe,0,1,1,358637BD,0.999999997E-6
stomata,co2_starved_fine,in,apar,0,2,1,43960000,300.000000
stomata,co2_starved_fine,in,foln,0,3,1,3FB33333,1.39999998
stomata,co2_starved_fine,in,tv,0,4,1,43948000,297.000000
stomata,co2_starved_fine,in,ei,0,5,1,453B8000,3000.00000
stomata,co2_starved_fine,in,ea,0,6,1,44FA0000,2000.00000
stomata,co2_starved_fine,in,sfctmp,0,7,1,43938000,295.000000
stomata,co2_starved_fine,in,sfcprs,0,8,1,47BD7400,97000.0000
stomata,co2_starved_fine,in,fveg,0,9,1,3F6147AE,0.879999995
stomata,co2_starved_fine,in,o2,0,10,1,43480000,200.000000
stomata,co2_starved_fine,in,co2,0,11,1,3F000000,0.500000000
stomata,co2_starved_fine,in,igs,0,12,1,3F800000,1.00000000
stomata,co2_starved_fine,in,btran,0,13,1,3F666666,0.899999976
stomata,co2_starved_fine,in,rb,0,14,1,42480000,50.0000000
stomata,co2_starved_fine,in,bp,0,15,1,44FA0000,2000.00000
stomata,co2_starved_fine,in,folnmx,0,16,1,3FC00000,1.50000000
stomata,co2_starved_fine,in,qe25,0,17,1,3D75C28F,0.599999987E-1
stomata,co2_starved_fine,in,kc25,0,18,1,40400000,3.00000000
stomata,co2_starved_fine,in,akc,0,19,1,40066666,2.09999990
stomata,co2_starved_fine,in,ko25,0,20,1,46EA6000,30000.0000
stomata,co2_starved_fine,in,ako,0,21,1,3F99999A,1.20000005
stomata,co2_starved_fine,in,vcmx25,0,22,1,42700000,60.0000000
stomata,co2_starved_fine,in,avcmx,0,23,1,4019999A,2.40000010
stomata,co2_starved_fine,in,c3psn,0,24,1,3F800000,1.00000000
stomata,co2_starved_fine,in,mp,0,25,1,40C00000,6.00000000
stomata,co2_starved_fine,out,rs,0,1,1,37288B43,0.100460047E-4
stomata,co2_starved_fine,out,psn,0,2,1,40D87534,6.76430702
stomata,co2_starved_coarse,int,vegtyp,0,1,1,40000000,2.00000000
stomata,co2_starved_coarse,int,iloc,0,2,1,426C0000,59.0000000
stomata,co2_starved_coarse,int,jloc,0,3,1,428A0000,69.0000000
stomata,co2_starved_coarse,in,mpe,0,1,1,3A83126F,0.100000005E-2
stomata,co2_starved_coarse,in,apar,0,2,1,43910000,290.000000
stomata,co2_starved_coarse,in,foln,0,3,1,3FA66666,1.29999995
stomata,co2_starved_coarse,in,tv,0,4,1,43940000,296.000000
stomata,co2_starved_coarse,in,ei,0,5,1,45354000,2900.00000
stomata,co2_starved_coarse,in,ea,0,6,1,44E10000,1800.00000
stomata,co2_starved_coarse,in,sfctmp,0,7,1,43930000,294.000000
stomata,co2_starved_coarse,in,sfcprs,0,8,1,47B98C00,95000.0000
stomata,co2_starved_coarse,in,fveg,0,9,1,3F5C28F6,0.860000014
stomata,co2_starved_coarse,in,o2,0,10,1,43340000,180.000000
stomata,co2_starved_coarse,in,co2,0,11,1,3ECCCCCD,0.400000006
stomata,co2_starved_coarse,in,igs,0,12,1,3F800000,1.00000000
stomata,co2_starved_coarse,in,btran,0,13,1,3F59999A,0.850000024
stomata,co2_starved_coarse,in,rb,0,14,1,42400000,48.0000000
stomata,co2_starved_coarse,in,bp,0,15,1,451C4000,2500.00000
stomata,co2_starved_coarse,in,folnmx,0,16,1,3FB33333,1.39999998
stomata,co2_starved_coarse,in,qe25,0,17,1,3D6D9168,0.579999983E-1
stomata,co2_starved_coarse,in,kc25,0,18,1,40200000,2.50000000
stomata,co2_starved_coarse,in,akc,0,19,1,400CCCCD,2.20000005
stomata,co2_starved_coarse,in,ko25,0,20,1,46F23000,31000.0000
stomata,co2_starved_coarse,in,ako,0,21,1,3FA00000,1.25000000
stomata,co2_starved_coarse,in,vcmx25,0,22,1,42680000,58.0000000
stomata,co2_starved_coarse,in,avcmx,0,23,1,40200000,2.50000000
stomata,co2_starved_coarse,in,c3psn,0,24,1,3F800000,1.00000000
stomata,co2_starved_coarse,in,mp,0,25,1,40E00000,7.00000000
stomata,co2_starved_coarse,out,rs,0,1,1,3C24388D,0.100232484E-1
stomata,co2_starved_coarse,out,psn,0,2,1,40BA9A8B,5.83136511
stomata,igs_zero_dormant,int,vegtyp,0,1,1,41600000,14.0000000
stomata,igs_zero_dormant,int,iloc,0,2,1,42700000,60.0000000
stomata,igs_zero_dormant,int,jloc,0,3,1,428C0000,70.0000000
stomata,igs_zero_dormant,in,mpe,0,1,1,358637BD,0.999999997E-6
stomata,igs_zero_dormant,in,apar,0,2,1,43160000,150.000000
stomata,igs_zero_dormant,in,foln,0,3,1,3F8CCCCD,1.10000002
stomata,igs_zero_dormant,in,tv,0,4,1,438E8000,285.000000
stomata,igs_zero_dormant,in,ei,0,5,1,44ED8000,1900.00000
stomata,igs_zero_dormant,in,ea,0,6,1,44A28000,1300.00000
stomata,igs_zero_dormant,in,sfctmp,0,7,1,438E0000,284.000000
stomata,igs_zero_dormant,in,sfcprs,0,8,1,47C25600,99500.0000
stomata,igs_zero_dormant,in,fveg,0,9,1,3F400000,0.750000000
stomata,igs_zero_dormant,in,o2,0,10,1,46A34800,20900.0000
stomata,igs_zero_dormant,in,co2,0,11,1,42180000,38.0000000
stomata,igs_zero_dormant,in,igs,0,12,1,00000000,0.00000000
stomata,igs_zero_dormant,in,btran,0,13,1,3ECCCCCD,0.400000006
stomata,igs_zero_dormant,in,rb,0,14,1,41E00000,28.0000000
stomata,igs_zero_dormant,in,bp,0,15,1,453B8000,3000.00000
stomata,igs_zero_dormant,in,folnmx,0,16,1,3FCCCCCD,1.60000002
stomata,igs_zero_dormant,in,qe25,0,17,1,3D4CCCCD,0.500000007E-1
stomata,igs_zero_dormant,in,kc25,0,18,1,41E00000,28.0000000
stomata,igs_zero_dormant,in,akc,0,19,1,3FF33333,1.89999998
stomata,igs_zero_dormant,in,ko25,0,20,1,46E29000,29000.0000
stomata,igs_zero_dormant,in,ako,0,21,1,3F933333,1.14999998
stomata,igs_zero_dormant,in,vcmx25,0,22,1,420C0000,35.0000000
stomata,igs_zero_dormant,in,avcmx,0,23,1,40066666,2.09999990
stomata,igs_zero_dormant,in,c3psn,0,24,1,3F800000,1.00000000
stomata,igs_zero_dormant,in,mp,0,25,1,40A00000,5.00000000
stomata,igs_zero_dormant,out,rs,0,1,1,465B7AB1,14046.6729
stomata,igs_zero_dormant,out,psn,0,2,1,00000000,0.00000000
