leaf,case,role,name,index,slot,live,bits,value
hstep,three_snow_layers_alt,in,ci,1,18,1,B87DC161,-0.604999987E-4
hstep,three_snow_layers_alt,in,ci,2,19,1,B815BC95,-0.356999990E-4
hstep,three_snow_layers_alt,in,ci,3,20,1,B79048B8,-0.172000000E-4
hstep,three_snow_layers_alt,in,ci,4,21,1,B707E53C,-0.809999983E-5
hstep,three_snow_layers_alt,in,rhsts,-2,22,1,3913D966,0.140999997E-3
hstep,three_snow_layers_alt,in,rhsts,-1,23,1,B8F776C5,-0.118000004E-3
hstep,three_snow_layers_alt,in,rhsts,0,24,1,39345AE6,0.172000000E-3
hstep,three_snow_layers_alt,in,rhsts,1,25,1,39A4A05E,0.314000004E-3
hstep,three_snow_layers_alt,in,rhsts,2,26,1,B92AEAFB,-0.163000004E-3
hstep,three_snow_layers_alt,in,rhsts,3,27,1,38DC3372,0.104999999E-3
hstep,three_snow_layers_alt,in,rhsts,4,28,1,B86AE18B,-0.560000008E-4
hstep,three_snow_layers_alt,in,stc,-2,29,1,4379CCCD,249.800003
hstep,three_snow_layers_alt,in,stc,-1,30,1,437F4CCD,255.300003
hstep,three_snow_layers_alt,in,stc,0,31,1,4382F333,261.899994
hstep,three_snow_layers_alt,in,stc,1,32,1,4385599A,266.700012
hstep,three_snow_layers_alt,in,stc,2,33,1,4386F333,269.899994
hstep,three_snow_layers_alt,in,stc,3,34,1,43884CCD,272.600006
hstep,three_snow_layers_alt,in,stc,4,35,1,43896666,274.799988
hstep,three_snow_layers_alt,in,dt,0,36,1,42F00000,120.000000
hstep,three_snow_layers_alt,out,ai,-2,1,1,BAA06EA0,-0.122400001E-2
hstep,three_snow_layers_alt,out,ai,-1,2,1,BAE73605,-0.176400004E-2
hstep,three_snow_layers_alt,out,ai,0,3,1,BB35AA71,-0.277199992E-2
hstep,three_snow_layers_alt,out,ai,1,4,1,BB8CC576,-0.429600012E-2
hstep,three_snow_layers_alt,out,ai,2,5,1,BBB9FDBD,-0.567599991E-2
hstep,three_snow_layers_alt,out,ai,3,6,1,BB67FF59,-0.354000018E-2
hstep,three_snow_layers_alt,out,ai,4,7,1,BAED80A2,-0.181200006E-2
hstep,three_snow_layers_alt,out,bi,-2,8,1,3F80548B,1.00258005
hstep,three_snow_layers_alt,out,bi,-1,9,1,3F80791C,1.00369596
hstep,three_snow_layers_alt,out,bi,0,10,1,3F80BCBE,1.00575995
hstep,three_snow_layers_alt,out,bi,1,11,1,3F817AAB,1.01155603
hstep,three_snow_layers_alt,out,bi,2,12,1,3F81465F,1.00996006
hstep,three_snow_layers_alt,out,bi,3,13,1,3F80B7A2,1.00560403
hstep,three_snow_layers_alt,out,bi,4,14,1,3F805B3A,1.00278401
hstep,three_snow_layers_alt,out,ci,-2,15,1,3C8A18AE,0.168574713E-1
hstep,three_snow_layers_alt,out,ci,-1,16,1,BC66021E,-0.140385907E-1
hstep,three_snow_layers_alt,out,ci,0,17,1,3CA8B3F5,0.205936227E-1
hstep,three_snow_layers_alt,out,ci,1,18,1,3D185EE8,0.371998847E-1
hstep,three_snow_layers_alt,out,ci,2,19,1,BC9C8295,-0.191052351E-1
hstep,three_snow_layers_alt,out,ci,3,20,1,3C4BF621,0.124488184E-1
hstep,three_snow_layers_alt,out,ci,4,21,1,BBDADA3D,-0.667884806E-2
hstep,three_snow_layers_alt,out,rhsts,-2,22,1,3C8A4080,0.168764591E-1
hstep,three_snow_layers_alt,out,rhsts,-1,23,1,BC66A862,-0.140782315E-1
hstep,three_snow_layers_alt,out,rhsts,0,24,1,3CA7CC2F,0.204831045E-1
hstep,three_snow_layers_alt,out,rhsts,1,25,1,3D18EEB0,0.373370051E-1
hstep,three_snow_layers_alt,out,rhsts,2,26,1,BC9CF154,-0.191580430E-1
hstep,three_snow_layers_alt,out,rhsts,3,27,1,3C4C2FA0,0.124625266E-1
hstep,three_snow_layers_alt,out,rhsts,4,28,1,BBDADA3D,-0.667884806E-2
hstep,three_snow_layers_alt,out,stc,-2,29,1,4379D11E,249.816864
hstep,three_snow_layers_alt,out,stc,-1,30,1,437F4935,255.285965
hstep,three_snow_layers_alt,out,stc,0,31,1,4382F5D6,261.920593
hstep,three_snow_layers_alt,out,stc,1,32,1,43855E5D,266.737213
hstep,three_snow_layers_alt,out,stc,2,33,1,4386F0C1,269.880890
hstep,three_snow_layers_alt,out,stc,3,34,1,43884E65,272.612457
hstep,three_snow_layers_alt,out,stc,4,35,1,4389658B,274.793304
hstep,short_step_isnow0,int,isnow,0,1,1,00000000,0.00000000
hstep,short_step_isnow0,in,ai,-2,1,1,B711F637,-0.869999985E-5
hstep,short_step_isnow0,in,ai,-1,2,1,B756BF95,-0.128000001E-4
hstep,short_step_isnow0,in,ai,0,3,1,B7A46AAE,-0.196000001E-4
hstep,short_step_isnow0,in,ai,1,4,1,B7FD5602,-0.302000008E-4
hstep,short_step_isnow0,in,ai,2,5,1,B82A49EB,-0.405999999E-4
hstep,short_step_isnow0,in,ai,3,6,1,B7D36497,-0.252000009E-4
hstep,short_step_isnow0,in,ai,4,7,1,B7500998,-0.123999998E-4
hstep,short_step_isnow0,in,bi,-2,8,1,379982F3,0.182999993E-4
hstep,short_step_isnow0,in,bi,-1,9,1,37E5024E,0.273000005E-4
hstep,short_step_isnow0,in,bi,0,10,1,382B8C0A,0.408999986E-4
hstep,short_step_isnow0,in,bi,1,11,1,38AB20AB,0.816000029E-4
hstep,short_step_isnow0,in,bi,2,12,1,38947A76,0.708000007E-4
hstep,short_step_isnow0,in,bi,3,13,1,3826EEED,0.398000011E-4
hstep,short_step_isnow0,in,bi,4,14,1,37A10FB0,0.192000007E-4
hstep,short_step_isnow0,in,ci,-2,15,1,B7210FB0,-0.960000034E-5
hstep,short_step_isnow0,in,ci,-1,16,1,B7734507,-0.145000004E-4
hstep,short_step_isnow0,in,ci,0,17,1,B7B2AD67,-0.213000003E-4
hstep,short_step_isnow0,in,ci,1,18,1,B8579654,-0.513999985E-4
hstep,short_step_isnow0,in,ci,2,19,1,B7FD5602,-0.302000008E-4
hstep,short_step_isnow0,in,ci,3,20,1,B774F286,-0.146000002E-4
hstep,short_step_isnow0,in,ci,4,21,1,B6E42B8E,-0.679999994E-5
hstep,short_step_isnow0,in,rhsts,-2,22,1,B8F55DE6,-0.117000003E-3
hstep,short_step_isnow0,in,rhsts,-1,23,1,38C73ABD,0.950000031E-4
hstep,short_step_isnow0,in,rhsts,0,24,1,B916FEB5,-0.144000005E-3
hstep,short_step_isnow0,in,rhsts,1,25,1,B9895D0B,-0.261999987E-3
hstep,short_step_isnow0,in,rhsts,2,26,1,390FA7A8,0.136999995E-3
hstep,short_step_isnow0,in,rhsts,3,27,1,B8BAA583,-0.890000010E-4
hstep,short_step_isnow0,in,rhsts,4,28,1,3840F020,0.460000010E-4
hstep,short_step_isnow0,in,stc,-2,29,1,43892666,274.299988
hstep,short_step_isnow0,in,stc,-1,30,1,43898CCD,275.100006
hstep,short_step_isnow0,in,stc,0,31,1,438A3333,276.399994
hstep,short_step_isnow0,in,stc,1,32,1,4391D99A,291.700012
hstep,short_step_isnow0,in,stc,2,33,1,4391199A,290.200012
hstep,short_step_isnow0,in,stc,3,34,1,43904CCD,288.600006
hstep,short_step_isnow0,in,stc,4,35,1,438F8CCD,287.100006
hstep,short_step_isnow0,in,dt,0,36,1,42700000,60.0000000
hstep,short_step_isnow0,out,ai,-2,1,1,B711F637,-0.869999985E-5
hstep,short_step_isnow0,out,ai,-1,2,1,B756BF95,-0.128000001E-4
hstep,short_step_isnow0,out,ai,0,3,1,B7A46AAE,-0.196000001E-4
hstep,short_step_isnow0,out,ai,1,4,1,BAED80A2,-0.181200006E-2
hstep,short_step_isnow0,out,ai,2,5,1,BB1FA54C,-0.243599992E-2
hstep,short_step_isnow0,out,ai,3,6,1,BAC62E4E,-0.151200010E-2
hstep,short_step_isnow0,out,ai,4,7,1,BA4308FE,-0.743999961E-3
hstep,short_step_isnow0,out,bi,-2,8,1,379982F3,0.182999993E-4
hstep,short_step_isnow0,out,bi,-1,9,1,37E5024E,0.273000005E-4
hstep,short_step_isnow0,out,bi,0,10,1,382B8C0A,0.408999986E-4
hstep,short_step_isnow0,out,bi,1,11,1,3F80A06F,1.00489604
hstep,short_step_isnow0,out,bi,2,12,1,3F808B33,1.00424802
hstep,short_step_isnow0,out,bi,3,13,1,3F804E40,1.00238800
hstep,short_step_isnow0,out,bi,4,14,1,3F8025C0,1.00115204
hstep,short_step_isnow0,out,ci,-2,15,1,B7210FB0,-0.960000034E-5
hstep,short_step_isnow0,out,ci,-1,16,1,B7734507,-0.145000004E-4
hstep,short_step_isnow0,out,ci,0,17,1,B7B2AD67,-0.213000003E-4
hstep,short_step_isnow0,out,ci,1,18,1,BC7FE476,-0.156184342E-1
hstep,short_step_isnow0,out,ci,2,19,1,3C05543B,0.813775789E-2
hstep,short_step_isnow0,out,ci,3,20,1,BBAE154E,-0.531259831E-2
hstep,short_step_isnow0,out,ci,4,21,1,3B346998,0.275287591E-2
hstep,short_step_isnow0,out,rhsts,-2,22,1,B8F55DE6,-0.117000003E-3
hstep,short_step_isnow0,out,rhsts,-1,23,1,38C73ABD,0.950000031E-4
hstep,short_step_isnow0,out,rhsts,0,24,1,B916FEB5,-0.144000005E-3
hstep,short_step_isnow0,out,rhsts,1,25,1,BC80269B,-0.156434085E-1
hstep,short_step_isnow0,out,rhsts,2,26,1,3C057C70,0.814734399E-2
hstep,short_step_isnow0,out,rhsts,3,27,1,BBAE297C,-0.531500392E-2
hstep,short_step_isnow0,out,rhsts,4,28,1,3B346998,0.275287591E-2
hstep,short_step_isnow0,out,stc,-2,29,1,43892666,274.299988
hstep,short_step_isnow0,out,stc,-1,30,1,43898CCD,275.100006
hstep,short_step_isnow0,out,stc,0,31,1,438A3333,276.399994
hstep,short_step_isnow0,out,stc,1,32,1,4391D79A,291.684387
hstep,short_step_isnow0,out,stc,2,33,1,43911AA5,290.208160
hstep,short_step_isnow0,out,stc,3,34,1,43904C1F,288.594696
hstep,short_step_isnow0,out,stc,4,35,1,438F8D27,287.102753
tsnosoi,soil_only_isnow0,int,isnow,0,1,1,00000000,0.00000000
tsnosoi,soil_only_isnow0,int,ice,0,2,1,00000000,0.00000000
tsnosoi,soil_only_isnow0,int,ist,0,3,1,3F800000,1.00000000
tsnosoi,soil_only_isnow0,int,iloc,0,4,1,40400000,3.00000000
tsnosoi,soil_only_isnow0,int,jloc,0,5,1,41300000,11.0000000
tsnosoi,soil_only_isnow0,in,zsnso,-2,1,1,C61C3C00,-9999.00000
tsnosoi,soil_only_isnow0,in,zsnso,-1,2,1,C61C3C00,-9999.00000
tsnosoi,soil_only_isnow0,in,zsnso,0,3,1,C61C3C00,-9999.00000
tsnosoi,soil_only_isnow0,in,zsnso,1,4,1,BDCCCCCD,-0.100000001
tsnosoi,soil_only_isnow0,in,zsnso,2,5,1,BECCCCCD,-0.400000006
tsnosoi,soil_only_isnow0,in,zsnso,3,6,1,BF800000,-1.00000000
tsnosoi,soil_only_isnow0,in,zsnso,4,7,1,C0000000,-2.00000000
tsnosoi,soil_only_isnow0,in,stc,-2,8,1,43870CCD,270.100006
tsnosoi,soil_only_isnow0,in,stc,-1,9,1,4387B333,271.399994
tsnosoi,soil_only_isnow0,in,stc,0,10,1,43882666,272.299988
tsnosoi,soil_only_isnow0,in,stc,1,11,1,438CB333,281.399994
tsnosoi,soil_only_isnow0,in,stc,2,12,1,438D8CCD,283.100006
tsnosoi,soil_only_isnow0,in,stc,3,13,1,438E7333,284.899994
tsnosoi,soil_only_isnow0,in,stc,4,14,1,438F199A,286.200012
tsnosoi,soil_only_isnow0,in,df,-2,15,1,C61C3C00,-9999.00000
tsnosoi,soil_only_isnow0,in,df,-1,16,1,C61C3C00,-9999.00000
tsnosoi,soil_only_isnow0,in,df,0,17,1,C61C3C00,-9999.00000
tsnosoi,soil_only_isnow0,in,df,1,18,1,3FB5C28F,1.41999996
tsnosoi,soil_only_isnow0,in,df,2,19,1,3FD0A3D7,1.63000000
tsnosoi,soil_only_isnow0,in,df,3,20,1,3FECCCCD,1.85000002
tsnosoi,soil_only_isnow0,in,df,4,21,1,3FF851EC,1.94000006
tsnosoi,soil_only_isnow0,in,hcpct,-2,22,1,C61C3C00,-9999.00000
tsnosoi,soil_only_isnow0,in,hcpct,-1,23,1,C61C3C00,-9999.00000
tsnosoi,soil_only_isnow0,in,hcpct,0,24,1,C61C3C00,-9999.00000
tsnosoi,soil_only_isnow0,in,hcpct,1,25,1,4A0CFDC0,2310000.00
tsnosoi,soil_only_isnow0,in,hcpct,2,26,1,4A14ED00,2440000.00
tsnosoi,soil_only_isnow0,in,hcpct,3,27,1,4A1CDC40,2570000.00
tsnosoi,soil_only_isnow0,in,hcpct,4,28,1,4A225A80,2660000.00
tsnosoi,soil_only_isnow0,in,dzsnso,-2,29,1,3CFDF3B6,0.309999995E-1
tsnosoi,soil_only_isnow0,in,dzsnso,-1,30,1,3D2C0831,0.419999994E-1
tsnosoi,soil_only_isnow0,in,dzsnso,0,31,1,3D6D9168,0.579999983E-1
tsnosoi,soil_only_isnow0,in,dzsnso,1,32,1,3DCCCCCD,0.100000001
tsnosoi,soil_only_isnow0,in,dzsnso,2,33,1,3E99999A,0.300000012
tsnosoi,soil_only_isnow0,in,dzsnso,3,34,1,3F19999A,0.600000024
tsnosoi,soil_only_isnow0,in,dzsnso,4,35,1,3F800000,1.00000000
tsnosoi,soil_only_isnow0,in,tbot,0,36,1,438ECCCD,285.600006
tsnosoi,soil_only_isnow0,in,ssoil,0,37,1,C215999A,-37.4000015
tsnosoi,soil_only_isnow0,in,sag,0,38,1,43CE599A,412.700012
tsnosoi,soil_only_isnow0,in,dt,0,39,1,44E10000,1800.00000
tsnosoi,soil_only_isnow0,in,snowh,0,40,1,3C5D2F1B,0.135000004E-1
tsnosoi,soil_only_isnow0,in,tg,0,41,1,43903333,288.399994
tsnosoi,soil_only_isnow0,in,zbot,0,42,1,C1000000,-8.00000000
tsnosoi,soil_only_isnow0,out,stc,-2,1,1,43870CCD,270.100006
tsnosoi,soil_only_isnow0,out,stc,-1,2,1,4387B333,271.399994
tsnosoi,soil_only_isnow0,out,stc,0,3,1,43882666,272.299988
tsnosoi,soil_only_isnow0,out,stc,1,4,1,438C9B26,281.212097
tsnosoi,soil_only_isnow0,out,stc,2,5,1,438D8AAF,283.083466
tsnosoi,soil_only_isnow0,out,stc,3,6,1,438E72AB,284.895844
tsnosoi,soil_only_isnow0,out,stc,4,7,1,438F1953,286.197845
tsnosoi,soil_only_isnow0,out,eflxb,0,8,1,BE36FF1F,-0.178707585
tsnosoi,one_snow_layer,int,isnow,0,1,1,BF800000,-1.00000000
tsnosoi,one_snow_layer,int,ice,0,2,1,00000000,0.00000000
tsnosoi,one_snow_layer,int,ist,0,3,1,3F800000,1.00000000
tsnosoi,one_snow_layer,int,iloc,0,4,1,41880000,17.0000000
tsnosoi,one_snow_layer,int,jloc,0,5,1,40800000,4.00000000
tsnosoi,one_snow_layer,in,zsnso,-2,1,1,C61C3C00,-9999.00000
tsnosoi,one_snow_layer,in,zsnso,-1,2,1,C61C3C00,-9999.00000
tsnosoi,one_snow_layer,in,zsnso,0,3,1,BDB851EC,-0.900000036E-1
tsnosoi,one_snow_layer,in,zsnso,1,4,1,BE428F5C,-0.189999998
tsnosoi,one_snow_layer,in,zsnso,2,5,1,BEFAE148,-0.490000010
tsnosoi,one_snow_layer,in,zsnso,3,6,1,BF8B851F,-1.09000003
tsnosoi,one_snow_layer,in,zsnso,4,7,1,C005C28F,-2.08999991
tsnosoi,one_snow_layer,in,stc,-2,8,1,4384999A,265.200012
tsnosoi,one_snow_layer,in,stc,-1,9,1,4385E666,267.799988
tsnosoi,one_snow_layer,in,stc,0,10,1,43862666,268.299988
tsnosoi,one_snow_layer,in,stc,1,11,1,43874000,270.500000
tsnosoi,one_snow_layer,in,stc,2,12,1,43883333,272.399994
tsnosoi,one_snow_layer,in,stc,3,13,1,43896666,274.799988
tsnosoi,one_snow_layer,in,stc,4,14,1,438A8CCD,277.100006
tsnosoi,one_snow_layer,in,df,-2,15,1,C61C3C00,-9999.00000
tsnosoi,one_snow_layer,in,df,-1,16,1,C61C3C00,-9999.00000
tsnosoi,one_snow_layer,in,df,0,17,1,3E9EB852,0.310000002
tsnosoi,one_snow_layer,in,df,1,18,1,3FB0A3D7,1.38000000
tsnosoi,one_snow_layer,in,df,2,19,1,3FCB851F,1.59000003
tsnosoi,one_snow_layer,in,df,3,20,1,3FE7AE14,1.80999994
tsnosoi,one_snow_layer,in,df,4,21,1,3FF33333,1.89999998
tsnosoi,one_snow_layer,in,hcpct,-2,22,1,C61C3C00,-9999.00000
tsnosoi,one_snow_layer,in,hcpct,-1,23,1,C61C3C00,-9999.00000
tsnosoi,one_snow_layer,in,hcpct,0,24,1,48FA0000,512000.000
tsnosoi,one_snow_layer,in,hcpct,1,25,1,4A0B2900,2280000.00
tsnosoi,one_snow_layer,in,hcpct,2,26,1,4A131840,2410000.00
tsnosoi,one_snow_layer,in,hcpct,3,27,1,4A1B0780,2540000.00
tsnosoi,one_snow_layer,in,hcpct,4,28,1,4A2085C0,2630000.00
tsnosoi,one_snow_layer,in,dzsnso,-2,29,1,3D0B4396,0.340000018E-1
tsnosoi,one_snow_layer,in,dzsnso,-1,30,1,3D3C6A7F,0.460000001E-1
tsnosoi,one_snow_layer,in,dzsnso,0,31,1,3DB851EC,0.900000036E-1
tsnosoi,one_snow_layer,in,dzsnso,1,32,1,3DCCCCCD,0.100000001
tsnosoi,one_snow_layer,in,dzsnso,2,33,1,3E99999A,0.300000012
tsnosoi,one_snow_layer,in,dzsnso,3,34,1,3F19999A,0.600000024
tsnosoi,one_snow_layer,in,dzsnso,4,35,1,3F800000,1.00000000
tsnosoi,one_snow_layer,in,tbot,0,36,1,438D999A,283.200012
tsnosoi,one_snow_layer,in,ssoil,0,37,1,41B66666,22.7999992
tsnosoi,one_snow_layer,in,sag,0,38,1,43284CCD,168.300003
tsnosoi,one_snow_layer,in,dt,0,39,1,44610000,900.000000
tsnosoi,one_snow_layer,in,snowh,0,40,1,3D7DF3B6,0.619999990E-1
tsnosoi,one_snow_layer,in,tg,0,41,1,4387999A,271.200012
tsnosoi,one_snow_layer,in,zbot,0,42,1,C0FB3333,-7.84999990
tsnosoi,one_snow_layer,out,stc,-2,1,1,4384999A,265.200012
tsnosoi,one_snow_layer,out,stc,-1,2,1,4385E666,267.799988
tsnosoi,one_snow_layer,out,stc,0,3,1,43866D14,268.852173
tsnosoi,one_snow_layer,out,stc,1,4,1,438743BD,270.529205
tsnosoi,one_snow_layer,out,stc,2,5,1,43883280,272.394531
tsnosoi,one_snow_layer,out,stc,3,6,1,43896626,274.798035
tsnosoi,one_snow_layer,out,stc,4,7,1,438A8CA7,277.098846
tsnosoi,one_snow_layer,out,eflxb,0,8,1,3FEAA901,1.83328259
tsnosoi,two_snow_layers,int,isnow,0,1,1,C0000000,-2.00000000
tsnosoi,two_snow_layers,int,ice,0,2,1,3F800000,1.00000000
tsnosoi,two_snow_layers,int,ist,0,3,1,40000000,2.00000000
tsnosoi,two_snow_layers,int,iloc,0,4,1,42280000,42.0000000
tsnosoi,two_snow_layers,int,jloc,0,5,1,427C0000,63.0000000
tsnosoi,two_snow_layers,in,zsnso,-2,1,1,C61C3C00,-9999.00000
tsnosoi,two_snow_layers,in,zsnso,-1,2,1,BD75C28F,-0.599999987E-1
tsnosoi,two_snow_layers,in,zsnso,0,3,1,BE19999A,-0.150000006
tsnosoi,two_snow_layers,in,zsnso,1,4,1,BE851EB8,-0.259999990
tsnosoi,two_snow_layers,in,zsnso,2,5,1,BF0F5C29,-0.560000002
tsnosoi,two_snow_layers,in,zsnso,3,6,1,BF947AE1,-1.15999997
tsnosoi,two_snow_layers,in,zsnso,4,7,1,C00A3D71,-2.16000009
tsnosoi,two_snow_layers,in,stc,-2,8,1,4381B333,259.399994
tsnosoi,two_snow_layers,in,stc,-1,9,1,4382999A,261.200012
tsnosoi,two_snow_layers,in,stc,0,10,1,4384D99A,265.700012
tsnosoi,two_snow_layers,in,stc,1,11,1,4386B333,269.399994
tsnosoi,two_snow_layers,in,stc,2,12,1,4387E666,271.799988
tsnosoi,two_snow_layers,in,stc,3,13,1,4388F333,273.899994
tsnosoi,two_snow_layers,in,stc,4,14,1,438A2666,276.299988
tsnosoi,two_snow_layers,in,df,-2,15,1,C61C3C00,-9999.00000
tsnosoi,two_snow_layers,in,df,-1,16,1,3E75C28F,0.239999995
tsnosoi,two_snow_layers,in,df,0,17,1,3EB33333,0.349999994
tsnosoi,two_snow_layers,in,df,1,18,1,3FBAE148,1.46000004
tsnosoi,two_snow_layers,in,df,2,19,1,3FD5C28F,1.66999996
tsnosoi,two_snow_layers,in,df,3,20,1,3FF0A3D7,1.88000000
tsnosoi,two_snow_layers,in,df,4,21,1,3FFC28F6,1.97000003
tsnosoi,two_snow_layers,in,hcpct,-2,22,1,C61C3C00,-9999.00000
tsnosoi,two_snow_layers,in,hcpct,-1,23,1,48C06200,394000.000
tsnosoi,two_snow_layers,in,hcpct,0,24,1,4913B480,605000.000
tsnosoi,two_snow_layers,in,hcpct,1,25,1,4A0F6EC0,2350000.00
tsnosoi,two_snow_layers,in,hcpct,2,26,1,4A175E00,2480000.00
tsnosoi,two_snow_layers,in,hcpct,3,27,1,4A1F4D40,2610000.00
tsnosoi,two_snow_layers,in,hcpct,4,28,1,4A24CB80,2700000.00
tsnosoi,two_snow_layers,in,dzsnso,-2,29,1,3D178D50,0.370000005E-1
tsnosoi,two_snow_layers,in,dzsnso,-1,30,1,3D75C28F,0.599999987E-1
tsnosoi,two_snow_layers,in,dzsnso,0,31,1,3DB851EC,0.900000036E-1
tsnosoi,two_snow_layers,in,dzsnso,1,32,1,3DE147AE,0.109999999
tsnosoi,two_snow_layers,in,dzsnso,2,33,1,3E99999A,0.300000012
tsnosoi,two_snow_layers,in,dzsnso,3,34,1,3F19999A,0.600000024
tsnosoi,two_snow_layers,in,dzsnso,4,35,1,3F800000,1.00000000
tsnosoi,two_snow_layers,in,tbot,0,36,1,438CF333,281.899994
tsnosoi,two_snow_layers,in,ssoil,0,37,1,42346666,45.0999985
tsnosoi,two_snow_layers,in,sag,0,38,1,42BECCCD,95.4000015
tsnosoi,two_snow_layers,in,dt,0,39,1,44160000,600.000000
tsnosoi,two_snow_layers,in,snowh,0,40,1,3E49BA5E,0.196999997
tsnosoi,two_snow_layers,in,tg,0,41,1,43867333,268.899994
tsnosoi,two_snow_layers,in,zbot,0,42,1,C1033333,-8.19999981
tsnosoi,two_snow_layers,out,stc,-2,1,1,4381B333,259.399994
tsnosoi,two_snow_layers,out,stc,-1,2,1,43834CAF,262.599091
tsnosoi,two_snow_layers,out,stc,0,3,1,4384DD9F,265.731415
tsnosoi,two_snow_layers,out,stc,1,4,1,4386B46B,269.409515
tsnosoi,two_snow_layers,out,stc,2,5,1,4387E574,271.792603
tsnosoi,two_snow_layers,out,stc,3,6,1,4388F318,273.899170
tsnosoi,two_snow_layers,out,stc,4,7,1,438A2649,276.299103
tsnosoi,two_snow_layers,out,eflxb,0,8,1,3FD19A74,1.63752604
tsnosoi,three_snow_layers,int,isnow,0,1,1,C0400000,-3.00000000
tsnosoi,three_snow_layers,int,ice,0,2,1,BF800000,-1.00000000
tsnosoi,three_snow_layers,int,ist,0,3,1,3F800000,1.00000000
tsnosoi,three_snow_layers,int,iloc,0,4,1,41000000,8.00000000
tsnosoi,three_snow_layers,int,jloc,0,5,1,41D80000,27.0000000
tsnosoi,three_snow_layers,in,zsnso,-2,1,1,BD4CCCCD,-0.500000007E-1
tsnosoi,three_snow_layers,in,zsnso,-1,2,1,BE051EB8,-0.129999995
tsnosoi,three_snow_layers,in,zsnso,0,3,1,BE800000,-0.250000000
tsnosoi,three_snow_layers,in,zsnso,1,4,1,BEB33333,-0.349999994
tsnosoi,three_snow_layers,in,zsnso,2,5,1,BF266666,-0.649999976
tsnosoi,three_snow_layers,in,zsnso,3,6,1,BFA00000,-1.25000000
tsnosoi,three_snow_layers,in,zsnso,4,7,1,C0100000,-2.25000000
tsnosoi,three_snow_layers,in,stc,-2,8,1,437D999A,253.600006
tsnosoi,three_snow_layers,in,stc,-1,9,1,43817333,258.899994
tsnosoi,three_snow_layers,in,stc,0,10,1,4383B333,263.399994
tsnosoi,three_snow_layers,in,stc,1,11,1,43860CCD,268.100006
tsnosoi,three_snow_layers,in,stc,2,12,1,4387599A,270.700012
tsnosoi,three_snow_layers,in,stc,3,13,1,4388999A,273.200012
tsnosoi,three_snow_layers,in,stc,4,14,1,4389B333,275.399994
tsnosoi,three_snow_layers,in,df,-2,15,1,3E428F5C,0.189999998
tsnosoi,three_snow_layers,in,df,-1,16,1,3E8A3D71,0.270000011
tsnosoi,three_snow_layers,in,df,0,17,1,3ED1EB85,0.409999996
tsnosoi,three_snow_layers,in,df,1,18,1,3FC147AE,1.50999999
tsnosoi,three_snow_layers,in,df,2,19,1,3FDC28F6,1.72000003
tsnosoi,three_snow_layers,in,df,3,20,1,3FF5C28F,1.91999996
tsnosoi,three_snow_layers,in,df,4,21,1,4000A3D7,2.00999999
tsnosoi,three_snow_layers,in,hcpct,-2,22,1,488C2300,287000.000
tsnosoi,three_snow_layers,in,hcpct,-1,23,1,48E21300,463000.000
tsnosoi,three_snow_layers,in,hcpct,0,24,1,492F4B00,718000.000
tsnosoi,three_snow_layers,in,hcpct,1,25,1,4A11DFC0,2390000.00
tsnosoi,three_snow_layers,in,hcpct,2,26,1,4A19CF00,2520000.00
tsnosoi,three_snow_layers,in,hcpct,3,27,1,4A21BE40,2650000.00
tsnosoi,three_snow_layers,in,hcpct,4,28,1,4A273C80,2740000.00
tsnosoi,three_snow_layers,in,dzsnso,-2,29,1,3D4CCCCD,0.500000007E-1
tsnosoi,three_snow_layers,in,dzsnso,-1,30,1,3DA3D70A,0.799999982E-1
tsnosoi,three_snow_layers,in,dzsnso,0,31,1,3DF5C28F,0.119999997
tsnosoi,three_snow_layers,in,dzsnso,1,32,1,3DCCCCCD,0.100000001
tsnosoi,three_snow_layers,in,dzsnso,2,33,1,3E99999A,0.300000012
tsnosoi,three_snow_layers,in,dzsnso,3,34,1,3F19999A,0.600000024
tsnosoi,three_snow_layers,in,dzsnso,4,35,1,3F800000,1.00000000
tsnosoi,three_snow_layers,in,tbot,0,36,1,438C3333,280.399994
tsnosoi,three_snow_layers,in,ssoil,0,37,1,4288999A,68.3000031
tsnosoi,three_snow_layers,in,sag,0,38,1,4367CCCD,231.800003
tsnosoi,three_snow_layers,in,dt,0,39,1,43960000,300.000000
tsnosoi,three_snow_layers,in,snowh,0,40,1,3ED374BC,0.412999988
tsnosoi,three_snow_layers,in,tg,0,41,1,43894CCD,274.600006
tsnosoi,three_snow_layers,in,zbot,0,42,1,C1066666,-8.39999962
tsnosoi,three_snow_layers,out,stc,-2,1,1,437F4066,255.251556
tsnosoi,three_snow_layers,out,stc,-1,2,1,438174B9,258.911896
tsnosoi,three_snow_layers,out,stc,0,3,1,4383B58F,263.418427
tsnosoi,three_snow_layers,out,stc,1,4,1,43860D24,268.102661
tsnosoi,three_snow_layers,out,stc,2,5,1,43875918,270.696045
tsnosoi,three_snow_layers,out,stc,3,6,1,4388997F,273.199188
tsnosoi,three_snow_layers,out,stc,4,7,1,4389B325,275.399567
tsnosoi,three_snow_layers,out,eflxb,0,8,1,3FB621DB,1.42290819
tsnosoi,three_snow_layers_alt,int,isnow,0,1,1,C0400000,-3.00000000
tsnosoi,three_snow_layers_alt,int,ice,0,2,1,00000000,0.00000000
tsnosoi,three_snow_layers_alt,int,ist,0,3,1,40000000,2.00000000
