leaf,case,stage,field,index,dtype,value,bits
water,wat_melting_pack_ficeold,output,qdewc,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,param,smcmax,1,real,4.339999855E-01,3EDE353F
water,wat_snow_percolation,param,smcmax,2,real,4.390000105E-01,3EE0C49C
water,wat_snow_percolation,param,smcmax,3,real,4.449999928E-01,3EE3D70A
water,wat_snow_percolation,param,smcmax,4,real,4.510000050E-01,3EE6E979
water,wat_snow_percolation,param,smcwlt,1,real,4.699999839E-02,3D408312
water,wat_snow_percolation,param,smcwlt,2,real,5.099999905E-02,3D50E560
water,wat_snow_percolation,param,smcwlt,3,real,5.499999970E-02,3D6147AE
water,wat_snow_percolation,param,smcwlt,4,real,5.900000036E-02,3D71A9FC
water,wat_snow_percolation,param,bexp,1,real,4.739999771E+00,4097AE14
water,wat_snow_percolation,param,bexp,2,real,4.900000095E+00,409CCCCD
water,wat_snow_percolation,param,bexp,3,real,5.050000191E+00,40A1999A
water,wat_snow_percolation,param,bexp,4,real,5.199999809E+00,40A66666
water,wat_snow_percolation,param,dksat,1,real,5.230000170E-06,36AF7D5C
water,wat_snow_percolation,param,dksat,2,real,4.900000022E-06,36A46AAE
water,wat_snow_percolation,param,dksat,3,real,4.550000085E-06,3698AC34
water,wat_snow_percolation,param,dksat,4,real,4.200000149E-06,368CEDBA
water,wat_snow_percolation,param,dwsat,1,real,3.579999975E-05,381627F5
water,wat_snow_percolation,param,dwsat,2,real,3.400000060E-05,380E9B39
water,wat_snow_percolation,param,dwsat,3,real,3.199999992E-05,380637BD
water,wat_snow_percolation,param,dwsat,4,real,3.049999941E-05,37FFDA40
water,wat_snow_percolation,param,kdt,0,real,3.137000084E+00,4048C49C
water,wat_snow_percolation,param,frzx,0,real,1.518999934E-01,3E1B8BAC
water,wat_snow_percolation,param,slope,0,real,1.000000015E-01,3DCCCCCD
water,wat_snow_percolation,param,ch2op,0,real,1.000000015E-01,3DCCCCCD
water,wat_snow_percolation,param,ssi,0,real,2.999999933E-02,3CF5C28F
water,wat_snow_percolation,param,snow_ret_fac,0,real,4.999999874E-05,3851B717
water,wat_snow_percolation,param,timean,0,real,1.050000000E+01,41280000
water,wat_snow_percolation,param,fsatmx,0,real,3.799999952E-01,3EC28F5C
water,wat_snow_percolation,param,nroot,0,int,3,
water,wat_snow_percolation,param,urban_flag,0,int,0,
water,wat_snow_percolation,input,nsnow,0,int,3,
water,wat_snow_percolation,input,nsoil,0,int,4,
water,wat_snow_percolation,input,vegtyp,0,int,11,
water,wat_snow_percolation,input,ist,0,int,1,
water,wat_snow_percolation,input,iloc,0,int,3,
water,wat_snow_percolation,input,jloc,0,int,5,
water,wat_snow_percolation,input,imelt,-2,int,2,
water,wat_snow_percolation,input,imelt,-1,int,2,
water,wat_snow_percolation,input,imelt,0,int,2,
water,wat_snow_percolation,input,dt,0,real,1.800000000E+03,44E10000
water,wat_snow_percolation,input,uu,0,real,3.500000000E+00,40600000
water,wat_snow_percolation,input,vv,0,real,-2.250000000E+00,C0100000
water,wat_snow_percolation,input,fcev,0,real,4.500000000E+01,42340000
water,wat_snow_percolation,input,fctr,0,real,3.000000000E+01,41F00000
water,wat_snow_percolation,input,qprecc,0,real,1.499999962E-05,377BA882
water,wat_snow_percolation,input,qprecl,0,real,4.500000068E-05,383CBE62
water,wat_snow_percolation,input,elai,0,real,3.000000000E+00,40400000
water,wat_snow_percolation,input,esai,0,real,5.000000000E-01,3F000000
water,wat_snow_percolation,input,sfctmp,0,real,2.740000000E+02,43890000
water,wat_snow_percolation,input,qvap,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,qdew,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,tg,0,real,2.850000000E+02,438E8000
water,wat_snow_percolation,input,fveg,0,real,8.000000119E-01,3F4CCCCD
water,wat_snow_percolation,input,bdfall,0,real,1.200000000E+02,42F00000
water,wat_snow_percolation,input,fp,0,real,6.499999762E-01,3F266666
water,wat_snow_percolation,input,rain,0,real,5.500000043E-05,3866AFCD
water,wat_snow_percolation,input,snow,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,qsnow,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,qrain,0,real,9.999999747E-05,38D1B717
water,wat_snow_percolation,input,snowhin,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,latheav,0,real,2.510400000E+06,4A193900
water,wat_snow_percolation,input,latheag,0,real,2.510400000E+06,4A193900
water,wat_snow_percolation,input,dx,0,real,3.000000000E+03,453B8000
water,wat_snow_percolation,input,tdfracmp,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,frozen_canopy,0,int,0,
water,wat_snow_percolation,input,frozen_ground,0,int,0,
water,wat_snow_percolation,input,croplu,0,int,0,
water,wat_snow_percolation,input,irrfra,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,mifac,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,fifac,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,zsoil,1,real,-1.000000015E-01,BDCCCCCD
water,wat_snow_percolation,input,zsoil,2,real,-4.000000060E-01,BECCCCCD
water,wat_snow_percolation,input,zsoil,3,real,-1.000000000E+00,BF800000
water,wat_snow_percolation,input,zsoil,4,real,-2.000000000E+00,C0000000
water,wat_snow_percolation,input,btrani,1,real,5.500000119E-01,3F0CCCCD
water,wat_snow_percolation,input,btrani,2,real,3.000000119E-01,3E99999A
water,wat_snow_percolation,input,btrani,3,real,1.500000060E-01,3E19999A
water,wat_snow_percolation,input,btrani,4,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,smceq,1,real,2.099999934E-01,3E570A3D
water,wat_snow_percolation,input,smceq,2,real,2.300000042E-01,3E6B851F
water,wat_snow_percolation,input,smceq,3,real,2.500000000E-01,3E800000
water,wat_snow_percolation,input,smceq,4,real,2.700000107E-01,3E8A3D71
water,wat_snow_percolation,input,ficeold,-2,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,ficeold,-1,real,1.000000000E+00,3F800000
water,wat_snow_percolation,input,ficeold,0,real,1.000000000E+00,3F800000
water,wat_snow_percolation,input,isnow,0,int,-2,
water,wat_snow_percolation,input,ponding,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,canliq,0,real,4.000000060E-01,3ECCCCCD
water,wat_snow_percolation,input,canice,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,tv,0,real,2.855000000E+02,438EC000
water,wat_snow_percolation,input,snowh,0,real,2.800000012E-01,3E8F5C29
water,wat_snow_percolation,input,sneqv,0,real,7.000000000E+01,428C0000
water,wat_snow_percolation,input,snice,-2,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,snice,-1,real,2.500000000E+01,41C80000
water,wat_snow_percolation,input,snice,0,real,3.300000000E+01,42040000
water,wat_snow_percolation,input,snliq,-2,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,snliq,-1,real,6.000000000E+00,40C00000
water,wat_snow_percolation,input,snliq,0,real,6.000000000E+00,40C00000
water,wat_snow_percolation,input,stc,-2,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,stc,-1,real,2.720000000E+02,43880000
water,wat_snow_percolation,input,stc,0,real,2.731600037E+02,4388947B
water,wat_snow_percolation,input,stc,1,real,2.850000000E+02,438E8000
water,wat_snow_percolation,input,stc,2,real,2.840000000E+02,438E0000
water,wat_snow_percolation,input,stc,3,real,2.830000000E+02,438D8000
water,wat_snow_percolation,input,stc,4,real,2.820000000E+02,438D0000
water,wat_snow_percolation,input,zsnso,-2,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,zsnso,-1,real,-1.800000072E-01,BE3851EC
water,wat_snow_percolation,input,zsnso,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,zsnso,1,real,-1.000000015E-01,BDCCCCCD
water,wat_snow_percolation,input,zsnso,2,real,-4.000000060E-01,BECCCCCD
water,wat_snow_percolation,input,zsnso,3,real,-1.000000000E+00,BF800000
water,wat_snow_percolation,input,zsnso,4,real,-2.000000000E+00,C0000000
water,wat_snow_percolation,input,dzsnso,-2,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,dzsnso,-1,real,1.000000015E-01,3DCCCCCD
water,wat_snow_percolation,input,dzsnso,0,real,1.800000072E-01,3E3851EC
water,wat_snow_percolation,input,dzsnso,1,real,1.000000015E-01,3DCCCCCD
water,wat_snow_percolation,input,dzsnso,2,real,3.000000119E-01,3E99999A
water,wat_snow_percolation,input,dzsnso,3,real,6.000000238E-01,3F19999A
water,wat_snow_percolation,input,dzsnso,4,real,1.000000000E+00,3F800000
water,wat_snow_percolation,input,sh2o,1,real,1.800000072E-01,3E3851EC
water,wat_snow_percolation,input,sh2o,2,real,2.099999934E-01,3E570A3D
water,wat_snow_percolation,input,sh2o,3,real,2.399999946E-01,3E75C28F
water,wat_snow_percolation,input,sh2o,4,real,2.599999905E-01,3E851EB8
water,wat_snow_percolation,input,sice,1,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,sice,2,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,sice,3,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,sice,4,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,smc,1,real,1.800000072E-01,3E3851EC
water,wat_snow_percolation,input,smc,2,real,2.099999934E-01,3E570A3D
water,wat_snow_percolation,input,smc,3,real,2.399999946E-01,3E75C28F
water,wat_snow_percolation,input,smc,4,real,2.599999905E-01,3E851EB8
water,wat_snow_percolation,input,zwt,0,real,-2.500000000E+00,C0200000
water,wat_snow_percolation,input,wa,0,real,4.900000000E+03,45992000
water,wat_snow_percolation,input,wt,0,real,4.900000000E+03,45992000
water,wat_snow_percolation,input,wslake,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,smcwtd,0,real,3.000000119E-01,3E99999A
water,wat_snow_percolation,input,deeprech,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,rech,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,qtldrn,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,iramtfi,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,iramtmi,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,irfirate,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,irmirate,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,acc_qinsur,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,acc_qseva,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,acc_etrani,1,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,acc_etrani,2,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,acc_etrani,3,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,acc_etrani,4,real,0.000000000E+00,00000000
water,wat_snow_percolation,input,cmc,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,ecan,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,etran,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,fwet,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,runsrf,0,real,1.150000000E+01,41380000
water,wat_snow_percolation,input,runsub,0,real,7.500000000E+00,40F00000
water,wat_snow_percolation,input,qin,0,real,-3.125000000E+01,C1FA0000
water,wat_snow_percolation,input,qdis,0,real,1.775000000E+01,418E0000
water,wat_snow_percolation,input,ponding1,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,ponding2,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,qsnbot,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,qsnsub,0,real,-3.500000000E+00,C0600000
water,wat_snow_percolation,input,qsnfro,0,real,-6.250000000E+00,C0C80000
water,wat_snow_percolation,input,qsubc,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,qfroc,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,qfrzc,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,qmeltc,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,qevac,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,input,qdewc,0,real,-9.990000000E+02,C479C000
water,wat_snow_percolation,probe,qsnsub,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,probe,qseva,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,probe,qsnfro,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,probe,qsdew,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,probe,ponding1_in,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,probe,ponding2_in,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,probe,isnow_post_snow,0,int,-3,
water,wat_snow_percolation,probe,sneqv_post_snow,0,real,6.966819763E+01,428B561E
water,wat_snow_percolation,probe,snoflow,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,probe,qsnbot,0,real,2.843362163E-04,399512F6
water,wat_snow_percolation,probe,ponding1,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,probe,ponding2,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,nsnow,0,int,3,
water,wat_snow_percolation,output,nsoil,0,int,4,
water,wat_snow_percolation,output,vegtyp,0,int,11,
water,wat_snow_percolation,output,ist,0,int,1,
water,wat_snow_percolation,output,iloc,0,int,3,
water,wat_snow_percolation,output,jloc,0,int,5,
water,wat_snow_percolation,output,imelt,-2,int,2,
water,wat_snow_percolation,output,imelt,-1,int,2,
water,wat_snow_percolation,output,imelt,0,int,2,
water,wat_snow_percolation,output,dt,0,real,1.800000000E+03,44E10000
water,wat_snow_percolation,output,uu,0,real,3.500000000E+00,40600000
water,wat_snow_percolation,output,vv,0,real,-2.250000000E+00,C0100000
water,wat_snow_percolation,output,fcev,0,real,4.500000000E+01,42340000
water,wat_snow_percolation,output,fctr,0,real,3.000000000E+01,41F00000
water,wat_snow_percolation,output,qprecc,0,real,1.499999962E-05,377BA882
water,wat_snow_percolation,output,qprecl,0,real,4.500000068E-05,383CBE62
water,wat_snow_percolation,output,elai,0,real,3.000000000E+00,40400000
water,wat_snow_percolation,output,esai,0,real,5.000000000E-01,3F000000
water,wat_snow_percolation,output,sfctmp,0,real,2.740000000E+02,43890000
water,wat_snow_percolation,output,qvap,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,qdew,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,tg,0,real,2.850000000E+02,438E8000
water,wat_snow_percolation,output,fveg,0,real,8.000000119E-01,3F4CCCCD
water,wat_snow_percolation,output,bdfall,0,real,1.200000000E+02,42F00000
water,wat_snow_percolation,output,fp,0,real,6.499999762E-01,3F266666
water,wat_snow_percolation,output,rain,0,real,5.500000043E-05,3866AFCD
water,wat_snow_percolation,output,snow,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,qsnow,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,qrain,0,real,9.999999747E-05,38D1B717
water,wat_snow_percolation,output,snowhin,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,latheav,0,real,2.510400000E+06,4A193900
water,wat_snow_percolation,output,latheag,0,real,2.510400000E+06,4A193900
water,wat_snow_percolation,output,dx,0,real,3.000000000E+03,453B8000
water,wat_snow_percolation,output,tdfracmp,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,frozen_canopy,0,int,0,
water,wat_snow_percolation,output,frozen_ground,0,int,0,
water,wat_snow_percolation,output,croplu,0,int,0,
water,wat_snow_percolation,output,irrfra,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,mifac,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,fifac,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,zsoil,1,real,-1.000000015E-01,BDCCCCCD
water,wat_snow_percolation,output,zsoil,2,real,-4.000000060E-01,BECCCCCD
water,wat_snow_percolation,output,zsoil,3,real,-1.000000000E+00,BF800000
water,wat_snow_percolation,output,zsoil,4,real,-2.000000000E+00,C0000000
water,wat_snow_percolation,output,btrani,1,real,5.500000119E-01,3F0CCCCD
water,wat_snow_percolation,output,btrani,2,real,3.000000119E-01,3E99999A
water,wat_snow_percolation,output,btrani,3,real,1.500000060E-01,3E19999A
water,wat_snow_percolation,output,btrani,4,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,smceq,1,real,2.099999934E-01,3E570A3D
water,wat_snow_percolation,output,smceq,2,real,2.300000042E-01,3E6B851F
water,wat_snow_percolation,output,smceq,3,real,2.500000000E-01,3E800000
water,wat_snow_percolation,output,smceq,4,real,2.700000107E-01,3E8A3D71
water,wat_snow_percolation,output,ficeold,-2,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,ficeold,-1,real,1.000000000E+00,3F800000
water,wat_snow_percolation,output,ficeold,0,real,1.000000000E+00,3F800000
water,wat_snow_percolation,output,isnow,0,int,-3,
water,wat_snow_percolation,output,ponding,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,canliq,0,real,3.677342236E-01,3EBC47A9
water,wat_snow_percolation,output,canice,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,tv,0,real,2.855000000E+02,438EC000
water,wat_snow_percolation,output,snowh,0,real,2.796922624E-01,3E8F33D3
water,wat_snow_percolation,output,sneqv,0,real,6.966819763E+01,428B561E
water,wat_snow_percolation,output,snice,-2,real,1.250136185E+01,41480594
water,wat_snow_percolation,output,snice,-1,real,2.274931908E+01,41B5FE9B
water,wat_snow_percolation,output,snice,0,real,2.274931908E+01,41B5FE9B
water,wat_snow_percolation,output,snliq,-2,real,1.091013193E+00,3F8BA652
water,wat_snow_percolation,output,snliq,-1,real,2.701131582E+00,402CDF57
water,wat_snow_percolation,output,snliq,0,real,7.876050472E+00,40FC089B
water,wat_snow_percolation,output,stc,-2,real,2.720000000E+02,43880000
water,wat_snow_percolation,output,stc,-1,real,2.728446655E+02,43886C1E
water,wat_snow_percolation,output,stc,0,real,2.728446655E+02,43886C1E
water,wat_snow_percolation,output,stc,1,real,2.850000000E+02,438E8000
water,wat_snow_percolation,output,stc,2,real,2.840000000E+02,438E0000
water,wat_snow_percolation,output,stc,3,real,2.830000000E+02,438D8000
water,wat_snow_percolation,output,stc,4,real,2.820000000E+02,438D0000
water,wat_snow_percolation,output,zsnso,-2,real,-5.000000075E-02,BD4CCCCD
water,wat_snow_percolation,output,zsnso,-1,real,-1.648461372E-01,BE28CD6D
water,wat_snow_percolation,output,zsnso,0,real,-2.796922624E-01,BE8F33D3
water,wat_snow_percolation,output,zsnso,1,real,-3.796922565E-01,BEC26706
water,wat_snow_percolation,output,zsnso,2,real,-6.796922684E-01,BF2E0050
water,wat_snow_percolation,output,zsnso,3,real,-1.279692292E+00,BFA3CCF5
water,wat_snow_percolation,output,zsnso,4,real,-2.279692173E+00,C011E67A
water,wat_snow_percolation,output,dzsnso,-2,real,5.000000075E-02,3D4CCCCD
water,wat_snow_percolation,output,dzsnso,-1,real,1.148461327E-01,3DEB3473
water,wat_snow_percolation,output,dzsnso,0,real,1.148461327E-01,3DEB3473
water,wat_snow_percolation,output,dzsnso,1,real,1.000000015E-01,3DCCCCCD
water,wat_snow_percolation,output,dzsnso,2,real,3.000000119E-01,3E99999A
water,wat_snow_percolation,output,dzsnso,3,real,6.000000238E-01,3F19999A
water,wat_snow_percolation,output,dzsnso,4,real,1.000000000E+00,3F800000
water,wat_snow_percolation,output,sh2o,1,real,1.851404905E-01,3E3D9578
water,wat_snow_percolation,output,sh2o,2,real,2.099801153E-01,3E570507
water,wat_snow_percolation,output,sh2o,3,real,2.399805486E-01,3E75BD76
water,wat_snow_percolation,output,sh2o,4,real,2.599835396E-01,3E851C90
water,wat_snow_percolation,output,sice,1,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,sice,2,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,sice,3,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,sice,4,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,smc,1,real,1.851404905E-01,3E3D9578
water,wat_snow_percolation,output,smc,2,real,2.099801153E-01,3E570507
water,wat_snow_percolation,output,smc,3,real,2.399805486E-01,3E75BD76
water,wat_snow_percolation,output,smc,4,real,2.599835396E-01,3E851C90
water,wat_snow_percolation,output,zwt,0,real,-2.500000000E+00,C0200000
water,wat_snow_percolation,output,wa,0,real,4.900000000E+03,45992000
water,wat_snow_percolation,output,wt,0,real,4.900000000E+03,45992000
water,wat_snow_percolation,output,wslake,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,smcwtd,0,real,3.000000119E-01,3E99999A
water,wat_snow_percolation,output,deeprech,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,rech,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,qtldrn,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,iramtfi,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,iramtmi,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,irfirate,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,irmirate,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,acc_qinsur,0,real,2.843362381E-07,3498A6E0
water,wat_snow_percolation,output,acc_qseva,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,acc_etrani,1,real,6.572657973E-09,31E1D5B6
water,wat_snow_percolation,output,acc_etrani,2,real,3.585086228E-09,31765D81
water,wat_snow_percolation,output,acc_etrani,3,real,1.792543114E-09,30F65D81
water,wat_snow_percolation,output,acc_etrani,4,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,cmc,0,real,3.677342236E-01,3EBC47A9
water,wat_snow_percolation,output,ecan,0,real,1.792542935E-05,37965E91
water,wat_snow_percolation,output,etran,0,real,1.195028653E-05,37487E17
water,wat_snow_percolation,output,fwet,0,real,1.000000000E+00,3F800000
water,wat_snow_percolation,output,runsrf,0,real,9.912736714E-03,3C226908
water,wat_snow_percolation,output,runsub,0,real,4.710599896E-04,39F6F89A
water,wat_snow_percolation,output,qin,0,real,-3.125000000E+01,C1FA0000
water,wat_snow_percolation,output,qdis,0,real,1.775000000E+01,418E0000
water,wat_snow_percolation,output,ponding1,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,ponding2,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,qsnbot,0,real,2.843362163E-04,399512F6
water,wat_snow_percolation,output,qsnsub,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,qsnfro,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,qsubc,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,qfroc,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,qfrzc,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,qmeltc,0,real,0.000000000E+00,00000000
water,wat_snow_percolation,output,qevac,0,real,1.792542935E-05,37965E91
water,wat_snow_percolation,output,qdewc,0,real,0.000000000E+00,00000000
water,wat_snow_percolation_ponding,param,smcmax,1,real,4.339999855E-01,3EDE353F
water,wat_snow_percolation_ponding,param,smcmax,2,real,4.390000105E-01,3EE0C49C
water,wat_snow_percolation_ponding,param,smcmax,3,real,4.449999928E-01,3EE3D70A
water,wat_snow_percolation_ponding,param,smcmax,4,real,4.510000050E-01,3EE6E979
water,wat_snow_percolation_ponding,param,smcwlt,1,real,4.699999839E-02,3D408312
water,wat_snow_percolation_ponding,param,smcwlt,2,real,5.099999905E-02,3D50E560
water,wat_snow_percolation_ponding,param,smcwlt,3,real,5.499999970E-02,3D6147AE
water,wat_snow_percolation_ponding,param,smcwlt,4,real,5.900000036E-02,3D71A9FC
water,wat_snow_percolation_ponding,param,bexp,1,real,4.739999771E+00,4097AE14
water,wat_snow_percolation_ponding,param,bexp,2,real,4.900000095E+00,409CCCCD
water,wat_snow_percolation_ponding,param,bexp,3,real,5.050000191E+00,40A1999A
water,wat_snow_percolation_ponding,param,bexp,4,real,5.199999809E+00,40A66666
water,wat_snow_percolation_ponding,param,dksat,1,real,5.230000170E-06,36AF7D5C
water,wat_snow_percolation_ponding,param,dksat,2,real,4.900000022E-06,36A46AAE
water,wat_snow_percolation_ponding,param,dksat,3,real,4.550000085E-06,3698AC34
water,wat_snow_percolation_ponding,param,dksat,4,real,4.200000149E-06,368CEDBA
water,wat_snow_percolation_ponding,param,dwsat,1,real,3.579999975E-05,381627F5
water,wat_snow_percolation_ponding,param,dwsat,2,real,3.400000060E-05,380E9B39
water,wat_snow_percolation_ponding,param,dwsat,3,real,3.199999992E-05,380637BD
water,wat_snow_percolation_ponding,param,dwsat,4,real,3.049999941E-05,37FFDA40
water,wat_snow_percolation_ponding,param,kdt,0,real,3.137000084E+00,4048C49C
water,wat_snow_percolation_ponding,param,frzx,0,real,1.518999934E-01,3E1B8BAC
water,wat_snow_percolation_ponding,param,slope,0,real,1.000000015E-01,3DCCCCCD
water,wat_snow_percolation_ponding,param,ch2op,0,real,1.000000015E-01,3DCCCCCD
water,wat_snow_percolation_ponding,param,ssi,0,real,2.999999933E-02,3CF5C28F
water,wat_snow_percolation_ponding,param,snow_ret_fac,0,real,4.999999874E-05,3851B717
water,wat_snow_percolation_ponding,param,timean,0,real,1.050000000E+01,41280000
water,wat_snow_percolation_ponding,param,fsatmx,0,real,3.799999952E-01,3EC28F5C
water,wat_snow_percolation_ponding,param,nroot,0,int,3,
water,wat_snow_percolation_ponding,param,urban_flag,0,int,0,
water,wat_snow_percolation_ponding,input,nsnow,0,int,3,
water,wat_snow_percolation_ponding,input,nsoil,0,int,4,
water,wat_snow_percolation_ponding,input,vegtyp,0,int,11,
water,wat_snow_percolation_ponding,input,ist,0,int,1,
water,wat_snow_percolation_ponding,input,iloc,0,int,3,
water,wat_snow_percolation_ponding,input,jloc,0,int,5,
water,wat_snow_percolation_ponding,input,imelt,-2,int,2,
water,wat_snow_percolation_ponding,input,imelt,-1,int,2,
water,wat_snow_percolation_ponding,input,imelt,0,int,2,
water,wat_snow_percolation_ponding,input,dt,0,real,1.800000000E+03,44E10000
water,wat_snow_percolation_ponding,input,uu,0,real,3.500000000E+00,40600000
water,wat_snow_percolation_ponding,input,vv,0,real,-2.250000000E+00,C0100000
water,wat_snow_percolation_ponding,input,fcev,0,real,4.500000000E+01,42340000
water,wat_snow_percolation_ponding,input,fctr,0,real,3.000000000E+01,41F00000
water,wat_snow_percolation_ponding,input,qprecc,0,real,1.499999962E-05,377BA882
water,wat_snow_percolation_ponding,input,qprecl,0,real,4.500000068E-05,383CBE62
water,wat_snow_percolation_ponding,input,elai,0,real,3.000000000E+00,40400000
water,wat_snow_percolation_ponding,input,esai,0,real,5.000000000E-01,3F000000
water,wat_snow_percolation_ponding,input,sfctmp,0,real,2.740000000E+02,43890000
water,wat_snow_percolation_ponding,input,qvap,0,real,0.000000000E+00,00000000
water,wat_snow_percolation_ponding,input,qdew,0,real,0.000000000E+00,00000000
water,wat_snow_percolation_ponding,input,tg,0,real,2.850000000E+02,438E8000
water,wat_snow_percolation_ponding,input,fveg,0,real,8.000000119E-01,3F4CCCCD
water,wat_snow_percolation_ponding,input,bdfall,0,real,1.200000000E+02,42F00000
water,wat_snow_percolation_ponding,input,fp,0,real,6.499999762E-01,3F266666
water,wat_snow_percolation_ponding,input,rain,0,real,5.500000043E-05,3866AFCD
water,wat_snow_percolation_ponding,input,snow,0,real,0.000000000E+00,00000000
water,wat_snow_percolation_ponding,input,qsnow,0,real,0.000000000E+00,00000000
water,wat_snow_percolation_ponding,input,qrain,0,real,9.999999747E-05,38D1B717
water,wat_snow_percolation_ponding,input,snowhin,0,real,0.000000000E+00,00000000
water,wat_snow_percolation_ponding,input,latheav,0,real,2.510400000E+06,4A193900
