phase,run,case,column,k,first_step,cu_used,dt_s,rho_kg_m3,dz_m,temperature_k,qrcuten,qscuten,qicuten,qccuten,qv,qc,qr,qi,qs,qg,qh,qndrop_per_kg,qnr_per_kg,qni_per_kg,qns_per_kg,qng_per_kg,qnh_per_kg,qnn_per_kg,qvolg_m3_per_kg,qvolh_m3_per_kg,rainnc,rainncv,snownc,snowncv,graupelnc,graupelncv,hailnc,hailncv,sr,ice_surface_export
after,3,3,3,2,1,1, 2.4000000000000000E+002, 1.2369999885559082E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1000002101063728E-003, 3.7673198676202446E-005, 1.1132200846905582E-012, 7.0643523940816522E-005, 1.9575102487578988E-004, 2.1110920442879433E-006, 9.5764043805957044E-008, 1.5453796386718750E+003, 2.2974563598632812E+002, 3.0906018066406250E+003, 9.3520146484375000E+003, 3.9585759277343750E+003, 2.3038380432128906E+002, 4.5000000000000000E+008, 4.4140655575120036E-009, 1.2303728869067498E-010, 9.2515909671783447E-001, 2.9515913128852844E-001, 3.3271038532257080E-001, 2.7103759348392487E-003, 2.7629196643829346E-001, 9.6291944384574890E-002, 2.3201102018356323E-001, 1.1201102286577225E-001, 7.1491384506225586E-001, 1.1362800141796470E-003
after,3,4,4,2,1,1, 2.4000000000000000E+002, 1.2430000305175781E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 7.5012778211203113E-008, 5.8339722386335779E-008, 3.7506389105601556E-008, 4.5839723128437981E-008, 8.1000002101063728E-003, 1.9990944565506652E-005, 4.3483043555170298E-005, 2.9904707844252698E-005, 5.1193950639571995E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9972518000000000E+007, 8.3147023437500000E+004, 1.4688476562500000E+005, 5.9099359375000000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5889644622802734E-001, 1.8896389752626419E-002, 3.4497743844985962E-001, 4.9774302169680595E-003, 1.8999999761581421E-001, 0.0000000000000000E+000, 1.2999999523162842E-001, 0.0000000000000000E+000, 2.6340642571449280E-001, 2.2165297996252775E-003
after,3,5,5,2,1,1, 2.4000000000000000E+002, 1.2490000724792480E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1000002101063728E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5000003576278687E-001, 0.0000000000000000E+000, 3.5000002384185791E-001, 0.0000000000000000E+000, 2.0000000298023224E-001, 0.0000000000000000E+000, 1.3999998569488525E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,6,6,2,1,1, 2.4000000000000000E+002, 1.2549999952316284E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1000002101063728E-003, 0.0000000000000000E+000, 1.6999214536017604E-012, 1.4004331205796916E-007, 1.1429769983806182E-006, 1.9075839519100413E-010, 2.1335270355971048E-011, 0.0000000000000000E+000, 1.6841699600219727E+001, 2.4859117507934570E+001, 2.5406696777343750E+003, 2.6938991546630859E+001, 7.3626935482025146E-001, 4.5000000000000000E+008, 3.6684338292763963E-013, 2.5100322143564550E-014, 6.6346889734268188E-001, 3.4688932355493307E-003, 3.6062568426132202E-001, 6.2568322755396366E-004, 2.1094770729541779E-001, 9.4770127907395363E-004, 1.5071080625057220E-001, 7.1081204805523157E-004, 6.5847992897033691E-001, 3.2240993459708989E-004
after,3,1,1,3,1,1, 2.4000000000000000E+002, 1.1899999380111694E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1500001251697540E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1000001430511475E-001, 0.0000000000000000E+000, 3.1000000238418579E-001, 0.0000000000000000E+000, 1.6000001132488251E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,2,2,3,1,1, 2.4000000000000000E+002, 1.1959999799728394E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1500001251697540E-003, 2.5003496375575196E-006, 2.2162869317554623E-009, 4.6821787691442296E-005, 1.9688419706653804E-004, 2.5594357362657139E-012, 6.5095763133825703E-016, 8.1881225000000000E+005, 2.8005581054687500E+003, 9.9439015625000000E+004, 8.0439642333984375E+002, 1.2093428611755371E+001, 2.8402442112565041E-003, 4.4945430400000000E+008, 4.2423204706099060E-015, 8.4333968921682764E-019, 7.3734205961227417E-001, 1.1734206229448318E-001, 3.2216507196426392E-001, 2.1650581620633602E-003, 2.1550777554512024E-001, 4.5507773756980896E-002, 1.3986748456954956E-001, 2.9867492616176605E-002, 6.6080588102340698E-001, 8.5550484072882682E-005
after,3,3,3,3,1,1, 2.4000000000000000E+002, 1.2019999027252197E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1500001251697540E-003, 4.7382527554873377E-005, 4.4716904875133356E-013, 8.0512800195720047E-005, 2.3252126993611455E-004, 8.7217233613046119E-007, 4.1418132923354278E-008, 1.7936624755859375E+003, 1.2601996612548828E+002, 3.3111557617187500E+003, 1.0533285156250000E+004, 2.6855571289062500E+003, 1.2611047363281250E+002, 4.5000000000000000E+008, 1.8168461179968176E-009, 5.3163608931816597E-011, 9.2515909671783447E-001, 2.9515913128852844E-001, 3.3271038532257080E-001, 2.7103759348392487E-003, 2.7629196643829346E-001, 9.6291944384574890E-002, 2.3201102018356323E-001, 1.1201102286577225E-001, 7.1491384506225586E-001, 1.1362800141796470E-003
after,3,4,4,3,1,1, 2.4000000000000000E+002, 1.2079999446868896E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 7.5092572160428972E-008, 5.8379619360948709E-008, 3.7546286080214486E-008, 4.5879620103050911E-008, 8.1500001251697540E-003, 2.0049646991537884E-005, 3.9609207306057215E-005, 3.0825915018795058E-005, 5.3612246119882911E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9982158000000000E+007, 8.4291757812500000E+004, 1.4775615625000000E+005, 5.9421644531250000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000003200000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5889644622802734E-001, 1.8896389752626419E-002, 3.4497743844985962E-001, 4.9774302169680595E-003, 1.8999999761581421E-001, 0.0000000000000000E+000, 1.2999999523162842E-001, 0.0000000000000000E+000, 2.6340642571449280E-001, 2.2165297996252775E-003
after,3,5,5,3,1,1, 2.4000000000000000E+002, 1.2139999866485596E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1500001251697540E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.4999996800000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5000003576278687E-001, 0.0000000000000000E+000, 3.5000002384185791E-001, 0.0000000000000000E+000, 2.0000000298023224E-001, 0.0000000000000000E+000, 1.3999998569488525E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,6,6,3,1,1, 2.4000000000000000E+002, 1.2199999094009399E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.1500001251697540E-003, 0.0000000000000000E+000, 3.5776825825450942E-005, 1.0671190466382541E-005, 2.4145412680809386E-005, 2.8621458113775589E-005, 2.1466099497047253E-005, 0.0000000000000000E+000, 3.5845737304687500E+003, 4.9672229003906250E+002, 1.2602093750000000E+004, 4.0230136718750000E+003, 1.3255775146484375E+003, 4.4999996800000000E+008, 5.5041287083668067E-008, 2.5254228930293721E-008, 6.6346889734268188E-001, 3.4688932355493307E-003, 3.6062568426132202E-001, 6.2568322755396366E-004, 2.1094770729541779E-001, 9.4770127907395363E-004, 1.5071080625057220E-001, 7.1081204805523157E-004, 6.5847992897033691E-001, 3.2240993459708989E-004
after,3,1,1,4,1,1, 2.4000000000000000E+002, 1.1549999713897705E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2000000402331352E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1000001430511475E-001, 0.0000000000000000E+000, 3.1000000238418579E-001, 0.0000000000000000E+000, 1.6000001132488251E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,2,2,4,1,1, 2.4000000000000000E+002, 1.1610000133514404E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2000000402331352E-003, 1.0353987818234600E-005, 6.2473587414402232E-010, 6.2960483774077147E-005, 1.4561606803908944E-004, 9.9795833489318975E-013, 2.2154721129653582E-016, 3.3907150000000000E+006, 1.3754986572265625E+003, 1.3408760937500000E+005, 6.9734106445312500E+002, 6.2688989639282227E+000, 1.1097567621618509E-003, 4.4724256000000000E+008, 1.6559183893004640E-015, 2.8722461243377860E-019, 7.3734205961227417E-001, 1.1734206229448318E-001, 3.2216507196426392E-001, 2.1650581620633602E-003, 2.1550777554512024E-001, 4.5507773756980896E-002, 1.3986748456954956E-001, 2.9867492616176605E-002, 6.6080588102340698E-001, 8.5550484072882682E-005
after,3,3,3,4,1,1, 2.4000000000000000E+002, 1.1669999361038208E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2000000402331352E-003, 5.7087720051640645E-005, 1.2755242825499002E-013, 8.9924091298598796E-005, 2.5748804910108447E-004, 2.6639270345185651E-007, 1.3043139013291238E-008, 1.9613936767578125E+003, 5.5953350067138672E+001, 3.5028593750000000E+003, 1.1354570312500000E+004, 1.5546741943359375E+003, 5.4931629180908203E+001, 4.5000000000000000E+008, 5.5220661376864655E-010, 1.6719466089387680E-011, 9.2515909671783447E-001, 2.9515913128852844E-001, 3.3271038532257080E-001, 2.7103759348392487E-003, 2.7629196643829346E-001, 9.6291944384574890E-002, 2.3201102018356323E-001, 1.1201102286577225E-001, 7.1491384506225586E-001, 1.1362800141796470E-003
after,3,4,4,4,1,1, 2.4000000000000000E+002, 1.1729999780654907E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 7.5467795568329166E-008, 5.8567231064898806E-008, 3.7733897784164583E-008, 4.6067228254287329E-008, 8.2000000402331352E-003, 2.0293355191824958E-005, 3.3240732591366395E-005, 3.2389456464443356E-005, 5.6848330132197589E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 2.9994946000000000E+007, 8.4955687500000000E+004, 1.4856662500000000E+005, 5.9711937500000000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5889644622802734E-001, 1.8896389752626419E-002, 3.4497743844985962E-001, 4.9774302169680595E-003, 1.8999999761581421E-001, 0.0000000000000000E+000, 1.2999999523162842E-001, 0.0000000000000000E+000, 2.6340642571449280E-001, 2.2165297996252775E-003
after,3,5,5,4,1,1, 2.4000000000000000E+002, 1.1790000200271606E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2000000402331352E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5000003576278687E-001, 0.0000000000000000E+000, 3.5000002384185791E-001, 0.0000000000000000E+000, 2.0000000298023224E-001, 0.0000000000000000E+000, 1.3999998569488525E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,6,6,4,1,1, 2.4000000000000000E+002, 1.1849999427795410E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2000000402331352E-003, 0.0000000000000000E+000, 1.7793818198752028E-019, 1.1382211795307740E-007, 1.6549987549296930E-006, 8.8538490504008055E-014, 1.5851284577666331E-015, 0.0000000000000000E+000, 6.1176139116287231E-001, 1.2547188758850098E+001, 2.6937148437500000E+003, 3.0769503116607666E+000, 6.6861687228083611E-003, 4.5000000000000000E+008, 1.7026655288544980E-016, 1.8648575978951808E-018, 6.6346889734268188E-001, 3.4688932355493307E-003, 3.6062568426132202E-001, 6.2568322755396366E-004, 2.1094770729541779E-001, 9.4770127907395363E-004, 1.5071080625057220E-001, 7.1081204805523157E-004, 6.5847992897033691E-001, 3.2240993459708989E-004
after,3,1,1,5,1,1, 2.4000000000000000E+002, 1.1200000047683716E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2499999552965164E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1000001430511475E-001, 0.0000000000000000E+000, 3.1000000238418579E-001, 0.0000000000000000E+000, 1.6000001132488251E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,2,2,5,1,1, 2.4000000000000000E+002, 1.1260000467300415E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2499999552965164E-003, 3.2780153560452163E-005, 2.1259811966434228E-010, 7.9565965279471129E-005, 9.4824070401955396E-005, 3.8196979216739702E-013, 7.3899872556679164E-017, 1.0734817000000000E+007, 6.9990136718750000E+002, 1.7105006250000000E+005, 6.0746557617187500E+002, 3.1996390819549561E+000, 4.2364391265437007E-004, 4.4027884800000000E+008, 6.3450036350825721E-016, 9.5877031385555328E-020, 7.3734205961227417E-001, 1.1734206229448318E-001, 3.2216507196426392E-001, 2.1650581620633602E-003, 2.1550777554512024E-001, 4.5507773756980896E-002, 1.3986748456954956E-001, 2.9867492616176605E-002, 6.6080588102340698E-001, 8.5550484072882682E-005
after,3,3,3,5,1,1, 2.4000000000000000E+002, 1.1319999694824219E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2499999552965164E-003, 6.1130587710067630E-005, 2.3223100620805258E-014, 8.8196924480143934E-005, 2.4486432084813714E-004, 5.5214957939142550E-008, 2.6946473941080740E-009, 1.8727371826171875E+003, 1.8358362197875977E+001, 3.3242385253906250E+003, 1.1305897460937500E+004, 7.0879748535156250E+002, 1.7328023910522461E+001, 4.5000000000000000E+008, 1.1377147141056199E-010, 3.4480461021113573E-012, 9.2515909671783447E-001, 2.9515913128852844E-001, 3.3271038532257080E-001, 2.7103759348392487E-003, 2.7629196643829346E-001, 9.6291944384574890E-002, 2.3201102018356323E-001, 1.1201102286577225E-001, 7.1491384506225586E-001, 1.1362800141796470E-003
after,3,4,4,5,1,1, 2.4000000000000000E+002, 1.1380000114440918E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 7.6649158131658623E-008, 5.9157912346563535E-008, 3.8324579065829312E-008, 4.6657913088665737E-008, 8.2499999552965164E-003, 2.1024297893745825E-005, 2.4224402295658365E-005, 3.4344808227615431E-005, 5.9462301578605548E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0007926000000000E+007, 8.4047210937500000E+004, 1.4868479687500000E+005, 5.9745433593750000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5889644622802734E-001, 1.8896389752626419E-002, 3.4497743844985962E-001, 4.9774302169680595E-003, 1.8999999761581421E-001, 0.0000000000000000E+000, 1.2999999523162842E-001, 0.0000000000000000E+000, 2.6340642571449280E-001, 2.2165297996252775E-003
after,3,5,5,5,1,1, 2.4000000000000000E+002, 1.1440000534057617E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2499999552965164E-003, 0.0000000000000000E+000, 1.5043536201119423E-002, 1.3994816690683365E-003, 7.6377745717763901E-003, 1.5718189999461174E-002, 1.7737381160259247E-002, 0.0000000000000000E+000, 3.1283073730468750E+003, 2.2381967163085938E+002, 1.0463921875000000E+004, 7.0299838867187500E+003, 3.3074914550781250E+003, 4.5000000000000000E+008, 3.2746233046054840E-005, 2.1630958144669421E-005, 6.5000003576278687E-001, 0.0000000000000000E+000, 3.5000002384185791E-001, 0.0000000000000000E+000, 2.0000000298023224E-001, 0.0000000000000000E+000, 1.3999998569488525E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,6,6,5,1,1, 2.4000000000000000E+002, 1.1499999761581421E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.2499999552965164E-003, 0.0000000000000000E+000, 2.9663300995739648E-020, 2.9790262701112624E-008, 4.3108008185299695E-007, 1.6407631275774243E-014, 2.9524659512506683E-016, 0.0000000000000000E+000, 1.0624115169048309E-001, 3.4316554069519043E+000, 9.1259460449218750E+002, 6.3550037145614624E-001, 1.2746948050335050E-003, 4.5000000000000000E+008, 3.1553204821251716E-017, 3.4734913998599039E-019, 6.6346889734268188E-001, 3.4688932355493307E-003, 3.6062568426132202E-001, 6.2568322755396366E-004, 2.1094770729541779E-001, 9.4770127907395363E-004, 1.5071080625057220E-001, 7.1081204805523157E-004, 6.5847992897033691E-001, 3.2240993459708989E-004
after,3,1,1,6,1,1, 2.4000000000000000E+002, 1.0850000381469727E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1000001430511475E-001, 0.0000000000000000E+000, 3.1000000238418579E-001, 0.0000000000000000E+000, 1.6000001132488251E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,2,2,6,1,1, 2.4000000000000000E+002, 1.0910000801086426E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 7.6029820775147527E-005, 8.2567744308370550E-011, 8.6788626504130661E-005, 5.1447303121676669E-005, 1.4544703603406456E-013, 2.4612644975590806E-017, 2.4898180000000000E+007, 3.7685250854492188E+002, 1.9228089062500000E+005, 5.1290710449218750E+002, 1.6085695028305054E+000, 1.5994570276234299E-004, 4.2608982400000000E+008, 2.4186877578080777E-016, 3.1955201984448146E-020, 7.3734205961227417E-001, 1.1734206229448318E-001, 3.2216507196426392E-001, 2.1650581620633602E-003, 2.1550777554512024E-001, 4.5507773756980896E-002, 1.3986748456954956E-001, 2.9867492616176605E-002, 6.6080588102340698E-001, 8.5550484072882682E-005
after,3,3,3,6,1,1, 2.4000000000000000E+002, 1.0970000028610229E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 5.2512852562358603E-005, 2.0440952719396254E-015, 6.8059132900089025E-005, 1.7815030878409743E-004, 5.8001798919349312E-009, 2.7844992978032224E-010, 1.3973110351562500E+003, 3.5881505012512207E+000, 2.5069555664062500E+003, 9.6168701171875000E+003, 2.0863549804687500E+002, 3.1591496467590332E+000, 4.5000000000000000E+008, 1.1863728749395008E-011, 3.5549156934128190E-013, 9.2515909671783447E-001, 2.9515913128852844E-001, 3.3271038532257080E-001, 2.7103759348392487E-003, 2.7629196643829346E-001, 9.6291944384574890E-002, 2.3201102018356323E-001, 1.1201102286577225E-001, 7.1491384506225586E-001, 1.1362800141796470E-003
after,3,4,4,6,1,1, 2.4000000000000000E+002, 1.1030000448226929E+000, 2.0000000000000000E+001, 2.6000000000000000E+002, 7.9056270863020472E-008, 6.0361472264958138E-008, 3.9528135431510236E-008, 4.7861469454346661E-008, 8.3000008016824722E-003, 2.2542742954101413E-005, 1.3840598512615543E-005, 3.4950800909427926E-005, 5.8212015574099496E-005, 0.0000000000000000E+000, 0.0000000000000000E+000, 3.0026762000000000E+007, 8.0125382812500000E+004, 1.4675395312500000E+005, 5.9048996093750000E+004, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.5889644622802734E-001, 1.8896389752626419E-002, 3.4497743844985962E-001, 4.9774302169680595E-003, 1.8999999761581421E-001, 0.0000000000000000E+000, 1.2999999523162842E-001, 0.0000000000000000E+000, 2.6340642571449280E-001, 2.2165297996252775E-003
after,3,5,5,6,1,1, 2.4000000000000000E+002, 1.1090000867843628E+000, 2.7000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 0.0000000000000000E+000, 1.0612525247554736E-023, 2.2369986982084811E-004, 6.3061597757041454E-004, 3.1673161230195176E-016, 3.9063082270055058E-019, 0.0000000000000000E+000, 2.9440680009429343E-005, 2.7909212112426758E+001, 8.0666052246093750E+002, 4.4270071387290955E-001, 4.0548438846599311E-005, 4.5000000000000000E+008, 6.5985645029426985E-019, 4.7637742441906048E-022, 6.5000003576278687E-001, 0.0000000000000000E+000, 3.5000002384185791E-001, 0.0000000000000000E+000, 2.0000000298023224E-001, 0.0000000000000000E+000, 1.3999998569488525E-001, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,6,6,6,1,1, 2.4000000000000000E+002, 1.1150000095367432E+000, 3.4000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3000008016824722E-003, 0.0000000000000000E+000, 2.8686947189271450E-004, 7.6675773016177118E-005, 1.6877244343049824E-004, 2.2949534468352795E-004, 1.7212184320669621E-004, 0.0000000000000000E+000, 9.9273662109375000E+003, 1.2478609619140625E+003, 2.8307337890625000E+004, 1.1309479492187500E+004, 3.8027570800781250E+003, 4.5000000000000000E+008, 4.4133733467788261E-007, 2.0249626686563715E-007, 6.6346889734268188E-001, 3.4688932355493307E-003, 3.6062568426132202E-001, 6.2568322755396366E-004, 2.1094770729541779E-001, 9.4770127907395363E-004, 1.5071080625057220E-001, 7.1081204805523157E-004, 6.5847992897033691E-001, 3.2240993459708989E-004
after,3,1,1,7,1,1, 2.4000000000000000E+002, 1.0499999523162842E+000, 4.1000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 4.5000000000000000E+008, 0.0000000000000000E+000, 0.0000000000000000E+000, 6.1000001430511475E-001, 0.0000000000000000E+000, 3.1000000238418579E-001, 0.0000000000000000E+000, 1.6000001132488251E-001, 0.0000000000000000E+000, 9.9999994039535522E-002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000
after,3,2,2,7,1,1, 2.4000000000000000E+002, 1.0559999942779541E+000, 4.8000000000000000E+001, 2.6000000000000000E+002, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 0.0000000000000000E+000, 8.3500007167458534E-003, 1.2634454469662160E-004, 3.4371314822090326E-011, 7.2221395384985954E-005, 2.1383084458648227E-005, 5.4002199305173970E-014, 7.9977793865649348E-018, 4.1375200000000000E+007, 2.1481185913085938E+002, 1.7293793750000000E+005, 4.0133819580078125E+002, 7.8202193975448608E-001, 5.8527843066258356E-005, 4.0896998400000000E+008, 8.9902310163783025E-017, 1.0391325582639565E-020, 7.3734205961227417E-001, 1.1734206229448318E-001, 3.2216507196426392E-001, 2.1650581620633602E-003, 2.1550777554512024E-001, 4.5507773756980896E-002, 1.3986748456954956E-001, 2.9867492616176605E-002, 6.6080588102340698E-001, 8.5550484072882682E-005
