schema_version,case,case_family,repetition,k,dt_s,dz_m,rho_kg_m3,pressure_pa,exner,w_lower_m_s,w_upper_m_s,w_center_m_s,primary_ice_target_m3,temperature_before_k,theta_before_k,qv_before,qc_before,qr_before,qi_before,qs_before,qg_before,qh_before,qndrop_before,qnr_before,qni_before,qns_before,qng_before,qnh_before,qnn_before,qvolg_before,qvolh_before,temperature_after_k,theta_after_k,qv_after,qc_after,qr_after,qi_after,qs_after,qg_after,qh_after,qndrop_after,qnr_after,qni_after,qns_after,qng_after,qnh_after,qnn_after,qvolg_after,qvolh_after
gpuwm.nssl2.fused-gs.v1,moment_bounds_dt60,moment_cleanup_bounds,0,4, 6.0000000000000000E+001, 1.0050000000000000E+003, 8.1618112325668335E-001, 6.5963000000000000E+004, 8.8784801959991455E-001, 1.8000000000000000E+001, 1.8000000000000000E+001, 1.8000000000000000E+001, 0.0000000000000000E+000, 2.8000000000000000E+002, 3.1536929321289062E+002, 9.1652013361454010E-003, 1.0000000474974513E-003, 1.2000000569969416E-003, 1.0999999940395355E-003, 1.3999999500811100E-003, 1.5999999595806003E-003, 1.7999999690800905E-003, 1.0000000000000000E+008, 3.0000000000000000E+004, 2.0000000000000000E+005, 5.0000000000000000E+003, 2.0000000000000000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 8.7059322595450794E-007, 9.1820373882001149E-007, 2.7856622314453125E+002, 3.1337097167968750E+002, 9.1791618615388870E-003, 1.0242535499855876E-003, 6.4322156831622124E-003, 0.0000000000000000E+000, 1.3613735791295767E-004, 2.7906161267310381E-004, 2.1437136456370354E-004, 9.2395637500000000E+005, 3.4470570312500000E+004, 0.0000000000000000E+000, 5.0000000000000000E+002, 1.0000000000000000E+002, 2.4999969482421875E+001, 3.5000000000000000E+008, 1.2035683312205947E-006, 2.9739294404862449E-007
gpuwm.nssl2.fused-gs.v1,moment_bounds_dt60,moment_cleanup_bounds,1,1, 6.0000000000000000E+001, 1.3000000000000000E+002, 1.3970955610275269E+000, 9.7463000000000000E+004, 9.9268013238906860E-001,-4.0000000000000000E+000, 0.0000000000000000E+000,-2.0000000000000000E+000, 1.0109132690429688E+003, 2.4300000000000000E+002, 2.4479183959960938E+002, 2.4598522577434778E-004, 1.0000000474974513E-003, 1.2000000569969416E-003, 1.0999999940395355E-003, 1.3999999500811100E-003, 1.5999999595806003E-003, 1.7999999690800905E-003, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 9.9999999747524271E-007, 3.5000000000000000E+008, 4.4707056076731533E-005, 1.0059087799163535E-005, 2.4345419311523438E+002, 2.4524938964843750E+002, 2.4055270478129387E-004, 5.2443321328610182E-004,-2.3283064365386963E-010, 1.0076323524117470E-003, 1.4332520077005029E-003, 1.7354207811877131E-003, 3.4046943765133619E-003, 0.0000000000000000E+000, 0.0000000000000000E+000, 1.2943474218750000E+005, 5.8138854980468750E+002, 1.0334668945312500E+004, 1.4786121845245361E+000, 3.5000000000000000E+008, 3.3166679713758640E-006, 9.4262359198182821E-006
gpuwm.nssl2.fused-gs.v1,moment_bounds_dt60,moment_cleanup_bounds,1,2, 6.0000000000000000E+001, 2.5500000000000000E+002, 1.1416853666305542E+000, 8.6963000000000000E+004, 9.6085077524185181E-001, 0.0000000000000000E+000, 8.0000000000000000E+000, 4.0000000000000000E+000, 8.2610308837890625E+002, 2.6500000000000000E+002, 2.7579724121093750E+002, 2.2730873897671700E-003, 1.0000000474974513E-003, 1.2000000569969416E-003, 1.0999999940395355E-003, 1.3999999500811100E-003, 1.5999999595806003E-003, 1.7999999690800905E-003, 1.0000000000000000E+004, 1.0000000000000000E+002, 1.0000000000000000E+003, 1.0000000000000000E+002, 1.0000000000000000E+002, 1.0000000000000000E+001, 3.5000000000000000E+008, 1.0745274266810156E-005, 4.1100670387095306E-006, 2.6541232299804688E+002, 2.7622637939453125E+002, 2.2431893739849329E-003, 4.9261376261711121E-005, 1.1106032179668546E-003, 1.0004191426560283E-003, 1.4183887979015708E-003, 1.9580191001296043E-003, 2.5932062417268753E-003, 0.0000000000000000E+000, 1.1958632659912109E+002, 1.0314610937500000E+005, 1.5444934082031250E+003, 5.5339267578125000E+003, 1.0433987617492676E+001, 3.5000000000000000E+008, 8.5907568063703366E-006, 5.6965563999256119E-006
gpuwm.nssl2.fused-gs.v1,moment_bounds_dt60,moment_cleanup_bounds,1,3, 6.0000000000000000E+001, 5.0500000000000000E+002, 9.7274798154830933E-001, 7.6463000000000000E+004, 9.2614537477493286E-001, 8.0000000000000000E+000, 1.8000000000000000E+001, 1.3000000000000000E+001, 0.0000000000000000E+000, 2.7300000000000000E+002, 2.9477014160156250E+002, 5.1049953326582909E-003, 1.0000000474974513E-003, 1.2000000569969416E-003, 1.0999999940395355E-003, 1.3999999500811100E-003, 1.5999999595806003E-003, 1.7999999690800905E-003, 9.9999997952000000E+010, 1.0000000000000000E+009, 1.0000000000000000E+010, 1.0000000000000000E+009, 1.0000000000000000E+008, 1.0000000000000000E+007, 3.5000000000000000E+008, 1.7293297105425154E-006, 1.9454960238363128E-006, 2.7317340087890625E+002, 2.9465014648437500E+002, 5.0143841654062271E-003, 1.4168972847983241E-003, 1.8882350996136665E-003, 0.0000000000000000E+000, 1.4736657030880451E-003, 1.6118132043629885E-003, 1.7999999690800905E-003, 4.1130110976000000E+010, 5.2601000000000000E+004, 0.0000000000000000E+000, 8.0000000000000000E+008, 1.2232497656250000E+005, 1.3761560937500000E+005, 3.5000000000000000E+008, 2.3587549549120013E-006, 2.4318699161085533E-006
gpuwm.nssl2.fused-gs.v1,moment_bounds_dt60,moment_cleanup_bounds,1,4, 6.0000000000000000E+001, 1.0050000000000000E+003, 8.1618112325668335E-001, 6.5963000000000000E+004, 8.8784801959991455E-001, 1.8000000000000000E+001, 1.8000000000000000E+001, 1.8000000000000000E+001, 0.0000000000000000E+000, 2.8000000000000000E+002, 3.1536929321289062E+002, 9.1652013361454010E-003, 1.0000000474974513E-003, 1.2000000569969416E-003, 1.0999999940395355E-003, 1.3999999500811100E-003, 1.5999999595806003E-003, 1.7999999690800905E-003, 1.0000000000000000E+008, 3.0000000000000000E+004, 2.0000000000000000E+005, 5.0000000000000000E+003, 2.0000000000000000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 8.7059322595450794E-007, 9.1820373882001149E-007, 2.7856622314453125E+002, 3.1337097167968750E+002, 9.1791618615388870E-003, 1.0242535499855876E-003, 6.4322156831622124E-003, 0.0000000000000000E+000, 1.3613735791295767E-004, 2.7906161267310381E-004, 2.1437136456370354E-004, 9.2395637500000000E+005, 3.4470570312500000E+004, 0.0000000000000000E+000, 5.0000000000000000E+002, 1.0000000000000000E+002, 2.4999969482421875E+001, 3.5000000000000000E+008, 1.2035683312205947E-006, 2.9739294404862449E-007
gpuwm.nssl2.fused-gs.v1,gate_243p15,exact_temperature_gate,0,1, 1.0000000000000000E+001, 1.3500000000000000E+002, 1.3957060575485229E+000, 9.7426000000000000E+004, 9.9257236719131470E-001,-3.7500000000000000E+000, 2.5000000000000000E-001,-1.7500000000000000E+000, 1.0099078369140625E+003, 2.4314898681640625E+002, 2.4496852111816406E+002, 2.4992466205731034E-004, 1.9999999494757503E-004, 3.0000001424923539E-004, 1.5000000712461770E-004, 2.5000001187436283E-004, 3.4999998752027750E-004, 4.4999999227002263E-004, 8.0000000000000000E+007, 3.0000000000000000E+004, 2.0000000000000000E+005, 5.0000000000000000E+003, 2.0000000000000000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 2.8735123578371713E-006, 1.2561354196805041E-006, 2.4323094177246094E+002, 2.4505108642578125E+002, 2.5012012338265777E-004, 1.7577128892298788E-004, 9.6914009191095829E-006, 1.4991738134995103E-004, 2.8156334883533418E-004, 6.1803590506315231E-004, 4.6482525067403913E-004, 7.0295472000000000E+007, 1.5002365234375000E+004, 1.9775214062500000E+005, 1.3614376953125000E+004, 6.9363496093750000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 3.3616947803238872E-006, 1.2882826467830455E-006
gpuwm.nssl2.fused-gs.v1,gate_243p15,exact_temperature_gate,0,2, 1.0000000000000000E+001, 2.6000000000000000E+002, 1.2452571392059326E+000, 8.6926000000000000E+004, 9.6073389053344727E-001, 2.5000000000000000E-001, 8.2500000000000000E+000, 4.2500000000000000E+000, 9.0104583740234375E+002, 2.4314999389648438E+002, 2.5308776855468750E+002, 2.8017224394716322E-004, 2.2999999055173248E-004, 3.4500000765547156E-004, 1.7250000382773578E-004, 2.8750000637955964E-004, 4.0249997982755303E-004, 5.1749998237937689E-004, 6.9565216000000000E+007, 2.6086957031250000E+004, 1.7391304687500000E+005, 4.3478261718750000E+003, 1.7391304931640625E+003, 4.3478262329101562E+002, 3.5000000000000000E+008, 1.6707199392840266E-006, 9.9141630016674753E-007, 2.4324397277832031E+002, 2.5318559265136719E+002, 2.8041817131452262E-004, 2.0263090846128762E-004, 1.1441734386608005E-005, 1.7248067888431251E-004, 3.1949358526617289E-004, 7.1286875754594803E-004, 5.3583836415782571E-004, 6.1274216000000000E+007, 1.2520648437500000E+004, 1.7194614062500000E+005, 1.1941866210937500E+004, 6.4670488281250000E+003, 4.3478262329101562E+002, 3.5000000000000000E+008, 2.1531423044507392E-006, 1.0261433089908678E-006
gpuwm.nssl2.fused-gs.v1,gate_243p15,exact_temperature_gate,0,3, 1.0000000000000000E+001, 5.1000000000000000E+002, 1.0948092937469482E+000, 7.6426000000000000E+004, 9.2601722478866577E-001, 8.2500000000000000E+000, 1.8250000000000000E+001, 1.3250000000000000E+001, 7.9218438720703125E+002, 2.4315100097656250E+002, 2.6257717895507812E+002, 3.1873176340013742E-004, 2.5999997160397470E-004, 3.9000000106170774E-004, 1.9500000053085387E-004, 3.2500000088475645E-004, 4.5499997213482857E-004, 5.8499997248873115E-004, 6.1538464000000000E+007, 2.3076923828125000E+004, 1.5384615625000000E+005, 3.8461540527343750E+003, 1.5384615478515625E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 9.9627641247934662E-007, 8.0057930063048843E-007, 2.4325694274902344E+002, 2.6269158935546875E+002, 3.1902620685286820E-004, 2.3010263976175338E-004, 1.2862146832048893E-005, 1.9507628167048097E-004, 3.5777813172899187E-004, 8.0729171168059111E-004, 6.0659454902634025E-004, 5.4449928000000000E+007, 1.0650042968750000E+004, 1.5211493750000000E+005, 1.0597994140625000E+004, 6.0299370117187500E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 1.4742865914740833E-006, 8.3600173184095183E-007
gpuwm.nssl2.fused-gs.v1,gate_243p15,exact_temperature_gate,0,4, 1.0000000000000000E+001, 1.0100000000000000E+003, 9.4433158636093140E-001, 6.5926000000000000E+004, 8.8770562410354614E-001, 1.8250000000000000E+001, 1.8250000000000000E+001, 1.8250000000000000E+001, 6.8330145263671875E+002, 2.4315998840332031E+002, 2.7391961669921875E+002, 3.6980558070354164E-004, 2.8999999631196260E-004, 4.3500002357177436E-004, 2.1750001178588718E-004, 3.6250002449378371E-004, 5.0750002264976501E-004, 6.5250002080574632E-004, 5.5172412000000000E+007, 2.0689654296875000E+004, 1.3793103125000000E+005, 3.4482756347656250E+003, 1.3793103027343750E+003, 3.4482757568359375E+002, 3.5000000000000000E+008, 5.6382151569778216E-007, 6.8464044034044491E-007, 2.4327774047851562E+002, 2.7405227661132812E+002, 3.7015782436355948E-004, 2.5852894759736955E-004, 1.3808341464027762E-005, 2.1774157357867807E-004, 3.9653753628954291E-004, 9.0206100139766932E-004, 6.7597039742395282E-004, 4.9174108000000000E+007, 9.3443339843750000E+003, 1.3642346875000000E+005, 9.5085537109375000E+003, 5.5704082031250000E+003, 3.4482757568359375E+002, 3.5000000000000000E+008, 1.0241308245895198E-006, 7.1775008336771862E-007
gpuwm.nssl2.fused-gs.v1,gate_243p15,exact_temperature_gate,1,1, 1.0000000000000000E+001, 1.3500000000000000E+002, 1.3957060575485229E+000, 9.7426000000000000E+004, 9.9257236719131470E-001,-3.7500000000000000E+000, 2.5000000000000000E-001,-1.7500000000000000E+000, 1.0099078369140625E+003, 2.4314898681640625E+002, 2.4496852111816406E+002, 2.4992466205731034E-004, 1.9999999494757503E-004, 3.0000001424923539E-004, 1.5000000712461770E-004, 2.5000001187436283E-004, 3.4999998752027750E-004, 4.4999999227002263E-004, 8.0000000000000000E+007, 3.0000000000000000E+004, 2.0000000000000000E+005, 5.0000000000000000E+003, 2.0000000000000000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 2.8735123578371713E-006, 1.2561354196805041E-006, 2.4323094177246094E+002, 2.4505108642578125E+002, 2.5012012338265777E-004, 1.7577128892298788E-004, 9.6914009191095829E-006, 1.4991738134995103E-004, 2.8156334883533418E-004, 6.1803590506315231E-004, 4.6482525067403913E-004, 7.0295472000000000E+007, 1.5002365234375000E+004, 1.9775214062500000E+005, 1.3614376953125000E+004, 6.9363496093750000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 3.3616947803238872E-006, 1.2882826467830455E-006
gpuwm.nssl2.fused-gs.v1,gate_243p15,exact_temperature_gate,1,2, 1.0000000000000000E+001, 2.6000000000000000E+002, 1.2452571392059326E+000, 8.6926000000000000E+004, 9.6073389053344727E-001, 2.5000000000000000E-001, 8.2500000000000000E+000, 4.2500000000000000E+000, 9.0104583740234375E+002, 2.4314999389648438E+002, 2.5308776855468750E+002, 2.8017224394716322E-004, 2.2999999055173248E-004, 3.4500000765547156E-004, 1.7250000382773578E-004, 2.8750000637955964E-004, 4.0249997982755303E-004, 5.1749998237937689E-004, 6.9565216000000000E+007, 2.6086957031250000E+004, 1.7391304687500000E+005, 4.3478261718750000E+003, 1.7391304931640625E+003, 4.3478262329101562E+002, 3.5000000000000000E+008, 1.6707199392840266E-006, 9.9141630016674753E-007, 2.4324397277832031E+002, 2.5318559265136719E+002, 2.8041817131452262E-004, 2.0263090846128762E-004, 1.1441734386608005E-005, 1.7248067888431251E-004, 3.1949358526617289E-004, 7.1286875754594803E-004, 5.3583836415782571E-004, 6.1274216000000000E+007, 1.2520648437500000E+004, 1.7194614062500000E+005, 1.1941866210937500E+004, 6.4670488281250000E+003, 4.3478262329101562E+002, 3.5000000000000000E+008, 2.1531423044507392E-006, 1.0261433089908678E-006
gpuwm.nssl2.fused-gs.v1,gate_243p15,exact_temperature_gate,1,3, 1.0000000000000000E+001, 5.1000000000000000E+002, 1.0948092937469482E+000, 7.6426000000000000E+004, 9.2601722478866577E-001, 8.2500000000000000E+000, 1.8250000000000000E+001, 1.3250000000000000E+001, 7.9218438720703125E+002, 2.4315100097656250E+002, 2.6257717895507812E+002, 3.1873176340013742E-004, 2.5999997160397470E-004, 3.9000000106170774E-004, 1.9500000053085387E-004, 3.2500000088475645E-004, 4.5499997213482857E-004, 5.8499997248873115E-004, 6.1538464000000000E+007, 2.3076923828125000E+004, 1.5384615625000000E+005, 3.8461540527343750E+003, 1.5384615478515625E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 9.9627641247934662E-007, 8.0057930063048843E-007, 2.4325694274902344E+002, 2.6269158935546875E+002, 3.1902620685286820E-004, 2.3010263976175338E-004, 1.2862146832048893E-005, 1.9507628167048097E-004, 3.5777813172899187E-004, 8.0729171168059111E-004, 6.0659454902634025E-004, 5.4449928000000000E+007, 1.0650042968750000E+004, 1.5211493750000000E+005, 1.0597994140625000E+004, 6.0299370117187500E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 1.4742865914740833E-006, 8.3600173184095183E-007
gpuwm.nssl2.fused-gs.v1,gate_243p15,exact_temperature_gate,1,4, 1.0000000000000000E+001, 1.0100000000000000E+003, 9.4433158636093140E-001, 6.5926000000000000E+004, 8.8770562410354614E-001, 1.8250000000000000E+001, 1.8250000000000000E+001, 1.8250000000000000E+001, 6.8330145263671875E+002, 2.4315998840332031E+002, 2.7391961669921875E+002, 3.6980558070354164E-004, 2.8999999631196260E-004, 4.3500002357177436E-004, 2.1750001178588718E-004, 3.6250002449378371E-004, 5.0750002264976501E-004, 6.5250002080574632E-004, 5.5172412000000000E+007, 2.0689654296875000E+004, 1.3793103125000000E+005, 3.4482756347656250E+003, 1.3793103027343750E+003, 3.4482757568359375E+002, 3.5000000000000000E+008, 5.6382151569778216E-007, 6.8464044034044491E-007, 2.4327774047851562E+002, 2.7405227661132812E+002, 3.7015782436355948E-004, 2.5852894759736955E-004, 1.3808341464027762E-005, 2.1774157357867807E-004, 3.9653753628954291E-004, 9.0206100139766932E-004, 6.7597039742395282E-004, 4.9174108000000000E+007, 9.3443339843750000E+003, 1.3642346875000000E+005, 9.5085537109375000E+003, 5.5704082031250000E+003, 3.4482757568359375E+002, 3.5000000000000000E+008, 1.0241308245895198E-006, 7.1775008336771862E-007
gpuwm.nssl2.fused-gs.v1,gate_265p15,exact_temperature_gate,0,1, 1.0000000000000000E+001, 1.2500000000000000E+002, 1.2780119180679321E+000, 9.7389000000000000E+004, 9.9246460199356079E-001,-3.5000000000000000E+000, 5.0000000000000000E-001,-1.5000000000000000E+000, 9.2474652099609375E+002, 2.6514898681640625E+002, 2.6716217041015625E+002, 2.0562435965985060E-003, 1.9999999494757503E-004, 3.0000001424923539E-004, 1.5000000712461770E-004, 2.5000001187436283E-004, 3.4999998752027750E-004, 4.4999999227002263E-004, 8.0000000000000000E+007, 3.0000000000000000E+004, 2.0000000000000000E+005, 5.0000000000000000E+003, 2.0000000000000000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 2.6312009140383452E-006, 1.1502107781780069E-006, 2.6517715454101562E+002, 2.6719055175781250E+002, 2.0533169154077768E-003, 1.7712019325699657E-004, 2.5979857309721410E-004, 1.5035581600386649E-004, 2.5190561427734792E-004, 3.9735663449391723E-004, 4.6638993080705404E-004, 7.0836912000000000E+007, 2.7969279296875000E+004, 1.9629965625000000E+005, 6.1445478515625000E+003, 2.5420693359375000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 2.7468602183944313E-006, 1.1832840982606285E-006
gpuwm.nssl2.fused-gs.v1,gate_265p15,exact_temperature_gate,0,2, 1.0000000000000000E+001, 2.5000000000000000E+002, 1.1400462388992310E+000, 8.6889000000000000E+004, 9.6061694622039795E-001, 5.0000000000000000E-001, 8.5000000000000000E+000, 4.5000000000000000E+000, 8.2491705322265625E+002, 2.6514999389648438E+002, 2.7602053833007812E+002, 2.3051281459629536E-003, 2.2999999055173248E-004, 3.4500000765547156E-004, 1.7250000382773578E-004, 2.8750000637955964E-004, 4.0249997982755303E-004, 5.1749998237937689E-004, 6.9565216000000000E+007, 2.6086957031250000E+004, 1.7391304687500000E+005, 4.3478261718750000E+003, 1.7391304931640625E+003, 4.3478262329101562E+002, 3.5000000000000000E+008, 1.5295620414690347E-006, 9.0765217919397401E-007, 2.6518176269531250E+002, 2.7605358886718750E+002, 2.3019684012979269E-003, 2.0406700787134469E-004, 2.9862087103538215E-004, 1.7296135774813592E-004, 2.8939681942574680E-004, 4.5523539301939309E-004, 5.3787825163453817E-004, 6.1710344000000000E+007, 2.4272537109375000E+004, 1.7088175000000000E+005, 5.3020625000000000E+003, 2.2720444335937500E+003, 4.3478262329101562E+002, 3.5000000000000000E+008, 1.6368999240512494E-006, 9.4276538220583461E-007
gpuwm.nssl2.fused-gs.v1,gate_265p15,exact_temperature_gate,0,3, 1.0000000000000000E+001, 5.0000000000000000E+002, 1.0020818710327148E+000, 7.6389000000000000E+004, 9.2588901519775391E-001, 8.5000000000000000E+000, 1.8500000000000000E+001, 1.3500000000000000E+001, 7.2508850097656250E+002, 2.6515100097656250E+002, 2.8637451171875000E+002, 2.6224406901746988E-003, 2.5999997160397470E-004, 3.9000000106170774E-004, 1.9500000053085387E-004, 3.2500000088475645E-004, 4.5499997213482857E-004, 5.8499997248873115E-004, 6.1538464000000000E+007, 2.3076923828125000E+004, 1.5384615625000000E+005, 3.8461540527343750E+003, 1.5384615478515625E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 9.1189440354355611E-007, 7.3277232104373979E-007, 2.6518765258789062E+002, 2.8641409301757812E+002, 2.6189605705440044E-003, 2.3167341714724898E-004, 3.3330236328765750E-004, 1.9561823864933103E-004, 3.2552541233599186E-004, 5.1815196638926864E-004, 6.0920859687030315E-004, 5.4823296000000000E+007, 2.1348511718750000E+004, 1.5121435937500000E+005, 4.6806025390625000E+003, 2.0489394531250000E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 1.0262194791721413E-006, 7.6781412872151122E-007
gpuwm.nssl2.fused-gs.v1,gate_265p15,exact_temperature_gate,0,4, 1.0000000000000000E+001, 1.0000000000000000E+003, 8.6409175395965576E-001, 6.5889000000000000E+004, 8.8756316900253296E-001, 1.8500000000000000E+001, 1.8500000000000000E+001, 1.8500000000000000E+001, 6.2524133300781250E+002, 2.6516000366210938E+002, 2.9875057983398438E+002, 3.0424804426729679E-003, 2.8999999631196260E-004, 4.3500002357177436E-004, 2.1750001178588718E-004, 3.6250002449378371E-004, 5.0750002264976501E-004, 6.5250002080574632E-004, 5.5172412000000000E+007, 2.0689654296875000E+004, 1.3793103125000000E+005, 3.4482756347656250E+003, 1.3793103027343750E+003, 3.4482757568359375E+002, 3.5000000000000000E+008, 5.1591365490821772E-007, 6.2646654441778082E-007, 2.6520202636718750E+002, 2.9879791259765625E+002, 3.0385619029402733E-003, 2.6019892538897693E-004, 3.6676897434517741E-004, 2.1838300745002925E-004, 3.6190077662467957E-004, 5.8262795209884644E-004, 6.7903910530731082E-004, 4.9493200000000000E+007, 1.9078458984375000E+004, 1.3563440625000000E+005, 4.2179755859375000E+003, 1.8568615722656250E+003, 3.4482757568359375E+002, 3.5000000000000000E+008, 6.3207528455677675E-007, 6.5890634459719877E-007
gpuwm.nssl2.fused-gs.v1,gate_265p15,exact_temperature_gate,1,1, 1.0000000000000000E+001, 1.2500000000000000E+002, 1.2780119180679321E+000, 9.7389000000000000E+004, 9.9246460199356079E-001,-3.5000000000000000E+000, 5.0000000000000000E-001,-1.5000000000000000E+000, 9.2474652099609375E+002, 2.6514898681640625E+002, 2.6716217041015625E+002, 2.0562435965985060E-003, 1.9999999494757503E-004, 3.0000001424923539E-004, 1.5000000712461770E-004, 2.5000001187436283E-004, 3.4999998752027750E-004, 4.4999999227002263E-004, 8.0000000000000000E+007, 3.0000000000000000E+004, 2.0000000000000000E+005, 5.0000000000000000E+003, 2.0000000000000000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 2.6312009140383452E-006, 1.1502107781780069E-006, 2.6517715454101562E+002, 2.6719055175781250E+002, 2.0533169154077768E-003, 1.7712019325699657E-004, 2.5979857309721410E-004, 1.5035581600386649E-004, 2.5190561427734792E-004, 3.9735663449391723E-004, 4.6638993080705404E-004, 7.0836912000000000E+007, 2.7969279296875000E+004, 1.9629965625000000E+005, 6.1445478515625000E+003, 2.5420693359375000E+003, 5.0000000000000000E+002, 3.5000000000000000E+008, 2.7468602183944313E-006, 1.1832840982606285E-006
gpuwm.nssl2.fused-gs.v1,gate_265p15,exact_temperature_gate,1,2, 1.0000000000000000E+001, 2.5000000000000000E+002, 1.1400462388992310E+000, 8.6889000000000000E+004, 9.6061694622039795E-001, 5.0000000000000000E-001, 8.5000000000000000E+000, 4.5000000000000000E+000, 8.2491705322265625E+002, 2.6514999389648438E+002, 2.7602053833007812E+002, 2.3051281459629536E-003, 2.2999999055173248E-004, 3.4500000765547156E-004, 1.7250000382773578E-004, 2.8750000637955964E-004, 4.0249997982755303E-004, 5.1749998237937689E-004, 6.9565216000000000E+007, 2.6086957031250000E+004, 1.7391304687500000E+005, 4.3478261718750000E+003, 1.7391304931640625E+003, 4.3478262329101562E+002, 3.5000000000000000E+008, 1.5295620414690347E-006, 9.0765217919397401E-007, 2.6518176269531250E+002, 2.7605358886718750E+002, 2.3019684012979269E-003, 2.0406700787134469E-004, 2.9862087103538215E-004, 1.7296135774813592E-004, 2.8939681942574680E-004, 4.5523539301939309E-004, 5.3787825163453817E-004, 6.1710344000000000E+007, 2.4272537109375000E+004, 1.7088175000000000E+005, 5.3020625000000000E+003, 2.2720444335937500E+003, 4.3478262329101562E+002, 3.5000000000000000E+008, 1.6368999240512494E-006, 9.4276538220583461E-007
gpuwm.nssl2.fused-gs.v1,gate_265p15,exact_temperature_gate,1,3, 1.0000000000000000E+001, 5.0000000000000000E+002, 1.0020818710327148E+000, 7.6389000000000000E+004, 9.2588901519775391E-001, 8.5000000000000000E+000, 1.8500000000000000E+001, 1.3500000000000000E+001, 7.2508850097656250E+002, 2.6515100097656250E+002, 2.8637451171875000E+002, 2.6224406901746988E-003, 2.5999997160397470E-004, 3.9000000106170774E-004, 1.9500000053085387E-004, 3.2500000088475645E-004, 4.5499997213482857E-004, 5.8499997248873115E-004, 6.1538464000000000E+007, 2.3076923828125000E+004, 1.5384615625000000E+005, 3.8461540527343750E+003, 1.5384615478515625E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 9.1189440354355611E-007, 7.3277232104373979E-007, 2.6518765258789062E+002, 2.8641409301757812E+002, 2.6189605705440044E-003, 2.3167341714724898E-004, 3.3330236328765750E-004, 1.9561823864933103E-004, 3.2552541233599186E-004, 5.1815196638926864E-004, 6.0920859687030315E-004, 5.4823296000000000E+007, 2.1348511718750000E+004, 1.5121435937500000E+005, 4.6806025390625000E+003, 2.0489394531250000E+003, 3.8461538696289062E+002, 3.5000000000000000E+008, 1.0262194791721413E-006, 7.6781412872151122E-007
gpuwm.nssl2.fused-gs.v1,gate_265p15,exact_temperature_gate,1,4, 1.0000000000000000E+001, 1.0000000000000000E+003, 8.6409175395965576E-001, 6.5889000000000000E+004, 8.8756316900253296E-001, 1.8500000000000000E+001, 1.8500000000000000E+001, 1.8500000000000000E+001, 6.2524133300781250E+002, 2.6516000366210938E+002, 2.9875057983398438E+002, 3.0424804426729679E-003, 2.8999999631196260E-004, 4.3500002357177436E-004, 2.1750001178588718E-004, 3.6250002449378371E-004, 5.0750002264976501E-004, 6.5250002080574632E-004, 5.5172412000000000E+007, 2.0689654296875000E+004, 1.3793103125000000E+005, 3.4482756347656250E+003, 1.3793103027343750E+003, 3.4482757568359375E+002, 3.5000000000000000E+008, 5.1591365490821772E-007, 6.2646654441778082E-007, 2.6520202636718750E+002, 2.9879791259765625E+002, 3.0385619029402733E-003, 2.6019892538897693E-004, 3.6676897434517741E-004, 2.1838300745002925E-004, 3.6190077662467957E-004, 5.8262795209884644E-004, 6.7903910530731082E-004, 4.9493200000000000E+007, 1.9078458984375000E+004, 1.3563440625000000E+005, 4.2179755859375000E+003, 1.8568615722656250E+003, 3.4482757568359375E+002, 3.5000000000000000E+008, 6.3207528455677675E-007, 6.5890634459719877E-007
