case_index,k,delt,c1sn,c2sn,isice,ivgtyp,seaice,gsw,tabs,tsnav,prcpms,newsnms,vegfra,lai,sat,soilt,snowfallac,alb_snow,alb_snow_free,snowrat,grauprat,icerat,curat,iland_before,snwe_before,snhei_before,snowfrac_before,rhosn_before,rhosnfall_before,cst_before,alb_before,emiss_before,znt_before,ts1d,snhei_crit,snhei_crit_newsn,zntsn,snow_mosaic,snfr,newsn,newsnowratio,snowfracnewsn,rhonewsn,smelt,rainf,rsm,dd1,infiltr,vegfrac,drip,dripsn,dripliq,smf,interw,intersn,infwater,intwratio,gswnew,gswin,albice,albsn,emissn,emiss_snowfree,keep_snow_albedo,snowfrac2,iland_after,snwe_after,snhei_after,snowfrac_after,rhosn_after,rhosnfall_after,cst_after,alb_after,emiss_after,znt_after,tice,rhosice,capice,thdifice
10,8,60,0.0260000005,21,15,15,1,30,250,-20,0,9.99999997e-07,0,0.00999999978,0.000500000024,252,0,0.699999988,0.550000012,0.899999976,0.100000001,0,0,15,0.150000006,0.5,1,300,100,0,0.699999988,0.980000019,0.0109999999,264,0.0533666685,0.00166666671,0.0109999999,0,1,0.000735760026,0.000399840006,0,81.5483246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,99.9999924,0.550000012,0.699992418,0.980000019,0.980000019,0,0.999899089,15,0.150060013,0.500345767,0.999949574,299.912628,81.5483246,0,0.699992418,0.980000019,0.0109999999,-9.1499939,916.216675,1873230.38,1.20693744e-06
10,9,60,0.0260000005,21,15,15,1,30,250,-20,0,9.99999997e-07,0,0.00999999978,0.000500000024,252,0,0.699999988,0.550000012,0.899999976,0.100000001,0,0,15,0.150000006,0.5,1,300,100,0,0.699999988,0.980000019,0.0109999999,266,0.0533666685,0.00166666671,0.0109999999,0,1,0.000735760026,0.000399840006,0,81.5483246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,99.9999924,0.550000012,0.699992418,0.980000019,0.980000019,0,0.999899089,15,0.150060013,0.500345767,0.999949574,299.912628,81.5483246,0,0.699992418,0.980000019,0.0109999999,-7.1499939,916.518738,1888136.25,1.19740935e-06
11,1,60,0.0260000005,21,15,15,1,150,270,-1,0,0,0,0.00999999978,0.000500000024,270.799988,0,0.699999988,0.550000012,0,0,0,0,15,0.0419999994,0.119999997,0.800000012,350,100,0,0.600000024,0.980000019,0.0109999999,270.5,0.0457428582,0.00142857141,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,375.000031,0.5,0.684737086,0.980000019,0.980000019,0,0.847370684,15,0.0419999994,0.119999997,0.923685312,350,100,0,0.684737086,0.980000019,0.0109999999,-2.6499939,917.198914,1921709.5,1.17648995e-06
11,2,60,0.0260000005,21,15,15,1,150,270,-1,0,0,0,0.00999999978,0.000500000024,270.799988,0,0.699999988,0.550000012,0,0,0,0,15,0.0419999994,0.119999997,0.800000012,350,100,0,0.600000024,0.980000019,0.0109999999,270.600006,0.0457428582,0.00142857141,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,375.000031,0.5,0.684737086,0.980000019,0.980000019,0,0.847370684,15,0.0419999994,0.119999997,0.923685312,350,100,0,0.684737086,0.980000019,0.0109999999,-2.54998779,917.214111,1922456.38,1.17603292e-06
11,3,60,0.0260000005,21,15,15,1,150,270,-1,0,0,0,0.00999999978,0.000500000024,270.799988,0,0.699999988,0.550000012,0,0,0,0,15,0.0419999994,0.119999997,0.800000012,350,100,0,0.600000024,0.980000019,0.0109999999,270.700012,0.0457428582,0.00142857141,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,375.000031,0.5,0.684737086,0.980000019,0.980000019,0,0.847370684,15,0.0419999994,0.119999997,0.923685312,350,100,0,0.684737086,0.980000019,0.0109999999,-2.44998169,917.229187,1923203,1.17557636e-06
11,4,60,0.0260000005,21,15,15,1,150,270,-1,0,0,0,0.00999999978,0.000500000024,270.799988,0,0.699999988,0.550000012,0,0,0,0,15,0.0419999994,0.119999997,0.800000012,350,100,0,0.600000024,0.980000019,0.0109999999,270.799988,0.0457428582,0.00142857141,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,375.000031,0.5,0.684737086,0.980000019,0.980000019,0,0.847370684,15,0.0419999994,0.119999997,0.923685312,350,100,0,0.684737086,0.980000019,0.0109999999,-2.3500061,917.244263,1923949.38,1.17512025e-06
11,5,60,0.0260000005,21,15,15,1,150,270,-1,0,0,0,0.00999999978,0.000500000024,270.799988,0,0.699999988,0.550000012,0,0,0,0,15,0.0419999994,0.119999997,0.800000012,350,100,0,0.600000024,0.980000019,0.0109999999,270.899994,0.0457428582,0.00142857141,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,375.000031,0.5,0.684737086,0.980000019,0.980000019,0,0.847370684,15,0.0419999994,0.119999997,0.923685312,350,100,0,0.684737086,0.980000019,0.0109999999,-2.25,917.25946,1924696.38,1.17466413e-06
11,6,60,0.0260000005,21,15,15,1,150,270,-1,0,0,0,0.00999999978,0.000500000024,270.799988,0,0.699999988,0.550000012,0,0,0,0,15,0.0419999994,0.119999997,0.800000012,350,100,0,0.600000024,0.980000019,0.0109999999,271,0.0457428582,0.00142857141,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,375.000031,0.5,0.684737086,0.980000019,0.980000019,0,0.847370684,15,0.0419999994,0.119999997,0.923685312,350,100,0,0.684737086,0.980000019,0.0109999999,-2.1499939,917.274536,1925443,1.17420871e-06
11,7,60,0.0260000005,21,15,15,1,150,270,-1,0,0,0,0.00999999978,0.000500000024,270.799988,0,0.699999988,0.550000012,0,0,0,0,15,0.0419999994,0.119999997,0.800000012,350,100,0,0.600000024,0.980000019,0.0109999999,271.100006,0.0457428582,0.00142857141,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,375.000031,0.5,0.684737086,0.980000019,0.980000019,0,0.847370684,15,0.0419999994,0.119999997,0.923685312,350,100,0,0.684737086,0.980000019,0.0109999999,-2.04998779,917.289734,1926190,1.17375328e-06
11,8,60,0.0260000005,21,15,15,1,150,270,-1,0,0,0,0.00999999978,0.000500000024,270.799988,0,0.699999988,0.550000012,0,0,0,0,15,0.0419999994,0.119999997,0.800000012,350,100,0,0.600000024,0.980000019,0.0109999999,271.200012,0.0457428582,0.00142857141,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,375.000031,0.5,0.684737086,0.980000019,0.980000019,0,0.847370684,15,0.0419999994,0.119999997,0.923685312,350,100,0,0.684737086,0.980000019,0.0109999999,-1.94998169,917.30481,1926936.75,1.17329841e-06
11,9,60,0.0260000005,21,15,15,1,150,270,-1,0,0,0,0.00999999978,0.000500000024,270.799988,0,0.699999988,0.550000012,0,0,0,0,15,0.0419999994,0.119999997,0.800000012,350,100,0,0.600000024,0.980000019,0.0109999999,271.299988,0.0457428582,0.00142857141,0.0109999999,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,375.000031,0.5,0.684737086,0.980000019,0.980000019,0,0.847370684,15,0.0419999994,0.119999997,0.923685312,350,100,0,0.684737086,0.980000019,0.0109999999,-1.8500061,917.319946,1927683.38,1.17284401e-06
12,1,60,0.0260000005,21,15,15,1,70,272,-0.300000012,0,0,0,0.00999999978,0.000500000024,272.899994,0,0.699999988,0.550000012,0,0,0,0,15,0.00400000019,0.0160000008,0.850000024,250,100,0,0.649999976,0.980000019,0.0109999999,271,0.0640399978,0.00200000009,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,199.999985,0.5,0.699999988,0.980000019,0.980000019,0,0.228614718,15,0.00400000019,0.0160000008,0.176768333,250,100,0,0.599999964,0.980000019,0.0109999999,-2.1499939,917.274536,1925443,1.17420871e-06
12,2,60,0.0260000005,21,15,15,1,70,272,-0.300000012,0,0,0,0.00999999978,0.000500000024,272.899994,0,0.699999988,0.550000012,0,0,0,0,15,0.00400000019,0.0160000008,0.850000024,250,100,0,0.649999976,0.980000019,0.0109999999,271.049988,0.0640399978,0.00200000009,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,199.999985,0.5,0.699999988,0.980000019,0.980000019,0,0.228614718,15,0.00400000019,0.0160000008,0.176768333,250,100,0,0.599999964,0.980000019,0.0109999999,-2.1000061,917.282104,1925816.25,1.1739811e-06
12,3,60,0.0260000005,21,15,15,1,70,272,-0.300000012,0,0,0,0.00999999978,0.000500000024,272.899994,0,0.699999988,0.550000012,0,0,0,0,15,0.00400000019,0.0160000008,0.850000024,250,100,0,0.649999976,0.980000019,0.0109999999,271.100006,0.0640399978,0.00200000009,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,199.999985,0.5,0.699999988,0.980000019,0.980000019,0,0.228614718,15,0.00400000019,0.0160000008,0.176768333,250,100,0,0.599999964,0.980000019,0.0109999999,-2.04998779,917.289734,1926190,1.17375328e-06
12,4,60,0.0260000005,21,15,15,1,70,272,-0.300000012,0,0,0,0.00999999978,0.000500000024,272.899994,0,0.699999988,0.550000012,0,0,0,0,15,0.00400000019,0.0160000008,0.850000024,250,100,0,0.649999976,0.980000019,0.0109999999,271.149994,0.0640399978,0.00200000009,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,199.999985,0.5,0.699999988,0.980000019,0.980000019,0,0.228614718,15,0.00400000019,0.0160000008,0.176768333,250,100,0,0.599999964,0.980000019,0.0109999999,-2,917.297302,1926563.25,1.1735259e-06
12,5,60,0.0260000005,21,15,15,1,70,272,-0.300000012,0,0,0,0.00999999978,0.000500000024,272.899994,0,0.699999988,0.550000012,0,0,0,0,15,0.00400000019,0.0160000008,0.850000024,250,100,0,0.649999976,0.980000019,0.0109999999,271.200012,0.0640399978,0.00200000009,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,199.999985,0.5,0.699999988,0.980000019,0.980000019,0,0.228614718,15,0.00400000019,0.0160000008,0.176768333,250,100,0,0.599999964,0.980000019,0.0109999999,-1.94998169,917.30481,1926936.75,1.17329841e-06
12,6,60,0.0260000005,21,15,15,1,70,272,-0.300000012,0,0,0,0.00999999978,0.000500000024,272.899994,0,0.699999988,0.550000012,0,0,0,0,15,0.00400000019,0.0160000008,0.850000024,250,100,0,0.649999976,0.980000019,0.0109999999,271.25,0.0640399978,0.00200000009,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,199.999985,0.5,0.699999988,0.980000019,0.980000019,0,0.228614718,15,0.00400000019,0.0160000008,0.176768333,250,100,0,0.599999964,0.980000019,0.0109999999,-1.8999939,917.312378,1927310,1.17307127e-06
12,7,60,0.0260000005,21,15,15,1,70,272,-0.300000012,0,0,0,0.00999999978,0.000500000024,272.899994,0,0.699999988,0.550000012,0,0,0,0,15,0.00400000019,0.0160000008,0.850000024,250,100,0,0.649999976,0.980000019,0.0109999999,271.299988,0.0640399978,0.00200000009,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,199.999985,0.5,0.699999988,0.980000019,0.980000019,0,0.228614718,15,0.00400000019,0.0160000008,0.176768333,250,100,0,0.599999964,0.980000019,0.0109999999,-1.8500061,917.319946,1927683.38,1.17284401e-06
12,8,60,0.0260000005,21,15,15,1,70,272,-0.300000012,0,0,0,0.00999999978,0.000500000024,272.899994,0,0.699999988,0.550000012,0,0,0,0,15,0.00400000019,0.0160000008,0.850000024,250,100,0,0.649999976,0.980000019,0.0109999999,271.350006,0.0640399978,0.00200000009,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,199.999985,0.5,0.699999988,0.980000019,0.980000019,0,0.228614718,15,0.00400000019,0.0160000008,0.176768333,250,100,0,0.599999964,0.980000019,0.0109999999,-1.79998779,917.327576,1928057,1.17261675e-06
12,9,60,0.0260000005,21,15,15,1,70,272,-0.300000012,0,0,0,0.00999999978,0.000500000024,272.899994,0,0.699999988,0.550000012,0,0,0,0,15,0.00400000019,0.0160000008,0.850000024,250,100,0,0.649999976,0.980000019,0.0109999999,271.399994,0.0640399978,0.00200000009,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,199.999985,0.5,0.699999988,0.980000019,0.980000019,0,0.228614718,15,0.00400000019,0.0160000008,0.176768333,250,100,0,0.599999964,0.980000019,0.0109999999,-1.75,917.335144,1928430.38,1.17238972e-06
13,1,60,0.0260000005,21,15,15,1,95,271.5,0,1.99999999e-06,0,0,0.00999999978,0.000500000024,270.899994,0,0.699999988,0.550000012,0,0,0,0,15,0,0,0.300000012,200,100,0,0.550000012,0.980000019,0.0109999999,270.799988,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1.99999999e-06,0,95,211.111115,0.5,0.699999988,0.980000019,0.980000019,nan,nan,15,0,0,0,200,100,0,0.550000012,0.980000019,0.0109999999,-2.3500061,917.244263,1923949.38,1.17512025e-06
13,2,60,0.0260000005,21,15,15,1,95,271.5,0,1.99999999e-06,0,0,0.00999999978,0.000500000024,270.899994,0,0.699999988,0.550000012,0,0,0,0,15,0,0,0.300000012,200,100,0,0.550000012,0.980000019,0.0109999999,270.849976,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1.99999999e-06,0,95,211.111115,0.5,0.699999988,0.980000019,0.980000019,nan,nan,15,0,0,0,200,100,0,0.550000012,0.980000019,0.0109999999,-2.30001831,917.251831,1924322.62,1.1748923e-06
13,3,60,0.0260000005,21,15,15,1,95,271.5,0,1.99999999e-06,0,0,0.00999999978,0.000500000024,270.899994,0,0.699999988,0.550000012,0,0,0,0,15,0,0,0.300000012,200,100,0,0.550000012,0.980000019,0.0109999999,270.899994,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1.99999999e-06,0,95,211.111115,0.5,0.699999988,0.980000019,0.980000019,nan,nan,15,0,0,0,200,100,0,0.550000012,0.980000019,0.0109999999,-2.25,917.25946,1924696.38,1.17466413e-06
13,4,60,0.0260000005,21,15,15,1,95,271.5,0,1.99999999e-06,0,0,0.00999999978,0.000500000024,270.899994,0,0.699999988,0.550000012,0,0,0,0,15,0,0,0.300000012,200,100,0,0.550000012,0.980000019,0.0109999999,270.949982,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1.99999999e-06,0,95,211.111115,0.5,0.699999988,0.980000019,0.980000019,nan,nan,15,0,0,0,200,100,0,0.550000012,0.980000019,0.0109999999,-2.20001221,917.267029,1925069.62,1.17443642e-06
13,5,60,0.0260000005,21,15,15,1,95,271.5,0,1.99999999e-06,0,0,0.00999999978,0.000500000024,270.899994,0,0.699999988,0.550000012,0,0,0,0,15,0,0,0.300000012,200,100,0,0.550000012,0.980000019,0.0109999999,271,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1.99999999e-06,0,95,211.111115,0.5,0.699999988,0.980000019,0.980000019,nan,nan,15,0,0,0,200,100,0,0.550000012,0.980000019,0.0109999999,-2.1499939,917.274536,1925443,1.17420871e-06
13,6,60,0.0260000005,21,15,15,1,95,271.5,0,1.99999999e-06,0,0,0.00999999978,0.000500000024,270.899994,0,0.699999988,0.550000012,0,0,0,0,15,0,0,0.300000012,200,100,0,0.550000012,0.980000019,0.0109999999,271.049988,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1.99999999e-06,0,95,211.111115,0.5,0.699999988,0.980000019,0.980000019,nan,nan,15,0,0,0,200,100,0,0.550000012,0.980000019,0.0109999999,-2.1000061,917.282104,1925816.25,1.1739811e-06
13,7,60,0.0260000005,21,15,15,1,95,271.5,0,1.99999999e-06,0,0,0.00999999978,0.000500000024,270.899994,0,0.699999988,0.550000012,0,0,0,0,15,0,0,0.300000012,200,100,0,0.550000012,0.980000019,0.0109999999,271.099976,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1.99999999e-06,0,95,211.111115,0.5,0.699999988,0.980000019,0.980000019,nan,nan,15,0,0,0,200,100,0,0.550000012,0.980000019,0.0109999999,-2.05001831,917.289734,1926189.75,1.1737535e-06
13,8,60,0.0260000005,21,15,15,1,95,271.5,0,1.99999999e-06,0,0,0.00999999978,0.000500000024,270.899994,0,0.699999988,0.550000012,0,0,0,0,15,0,0,0.300000012,200,100,0,0.550000012,0.980000019,0.0109999999,271.149994,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1.99999999e-06,0,95,211.111115,0.5,0.699999988,0.980000019,0.980000019,nan,nan,15,0,0,0,200,100,0,0.550000012,0.980000019,0.0109999999,-2,917.297302,1926563.25,1.1735259e-06
13,9,60,0.0260000005,21,15,15,1,95,271.5,0,1.99999999e-06,0,0,0.00999999978,0.000500000024,270.899994,0,0.699999988,0.550000012,0,0,0,0,15,0,0,0.300000012,200,100,0,0.550000012,0.980000019,0.0109999999,271.199982,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,1.99999999e-06,0,95,211.111115,0.5,0.699999988,0.980000019,0.980000019,nan,nan,15,0,0,0,200,100,0,0.550000012,0.980000019,0.0109999999,-1.95001221,917.30481,1926936.5,1.17329864e-06
14,1,30,0.0260000005,21,15,16,0,150,270,0,0,0,0,0.75,0.000500000024,269.5,0,0.699999988,0.180000007,0,0,0,0,1,0.0120000001,0,0.600000024,220,400,0,0.300000012,0.870000005,0.0649999976,269,0.0727727264,0.0022727272,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,214.285721,0.180000007,0.699999988,0.980000019,0.850000024,nan,nan,1,0.0120000001,0,0,220,400,0,0.300000012,0.870000005,0.0649999976,0,0,0,0
14,2,30,0.0260000005,21,15,16,0,150,270,0,0,0,0,0.75,0.000500000024,269.5,0,0.699999988,0.180000007,0,0,0,0,1,0.0120000001,0,0.600000024,220,400,0,0.300000012,0.870000005,0.0649999976,269.5,0.0727727264,0.0022727272,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,214.285721,0.180000007,0.699999988,0.980000019,0.850000024,nan,nan,1,0.0120000001,0,0,220,400,0,0.300000012,0.870000005,0.0649999976,0,0,0,0
14,3,30,0.0260000005,21,15,16,0,150,270,0,0,0,0,0.75,0.000500000024,269.5,0,0.699999988,0.180000007,0,0,0,0,1,0.0120000001,0,0.600000024,220,400,0,0.300000012,0.870000005,0.0649999976,270,0.0727727264,0.0022727272,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,214.285721,0.180000007,0.699999988,0.980000019,0.850000024,nan,nan,1,0.0120000001,0,0,220,400,0,0.300000012,0.870000005,0.0649999976,0,0,0,0
14,4,30,0.0260000005,21,15,16,0,150,270,0,0,0,0,0.75,0.000500000024,269.5,0,0.699999988,0.180000007,0,0,0,0,1,0.0120000001,0,0.600000024,220,400,0,0.300000012,0.870000005,0.0649999976,270.5,0.0727727264,0.0022727272,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,214.285721,0.180000007,0.699999988,0.980000019,0.850000024,nan,nan,1,0.0120000001,0,0,220,400,0,0.300000012,0.870000005,0.0649999976,0,0,0,0
14,5,30,0.0260000005,21,15,16,0,150,270,0,0,0,0,0.75,0.000500000024,269.5,0,0.699999988,0.180000007,0,0,0,0,1,0.0120000001,0,0.600000024,220,400,0,0.300000012,0.870000005,0.0649999976,271,0.0727727264,0.0022727272,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,214.285721,0.180000007,0.699999988,0.980000019,0.850000024,nan,nan,1,0.0120000001,0,0,220,400,0,0.300000012,0.870000005,0.0649999976,0,0,0,0
14,6,30,0.0260000005,21,15,16,0,150,270,0,0,0,0,0.75,0.000500000024,269.5,0,0.699999988,0.180000007,0,0,0,0,1,0.0120000001,0,0.600000024,220,400,0,0.300000012,0.870000005,0.0649999976,271.5,0.0727727264,0.0022727272,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,214.285721,0.180000007,0.699999988,0.980000019,0.850000024,nan,nan,1,0.0120000001,0,0,220,400,0,0.300000012,0.870000005,0.0649999976,0,0,0,0
14,7,30,0.0260000005,21,15,16,0,150,270,0,0,0,0,0.75,0.000500000024,269.5,0,0.699999988,0.180000007,0,0,0,0,1,0.0120000001,0,0.600000024,220,400,0,0.300000012,0.870000005,0.0649999976,272,0.0727727264,0.0022727272,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,214.285721,0.180000007,0.699999988,0.980000019,0.850000024,nan,nan,1,0.0120000001,0,0,220,400,0,0.300000012,0.870000005,0.0649999976,0,0,0,0
14,8,30,0.0260000005,21,15,16,0,150,270,0,0,0,0,0.75,0.000500000024,269.5,0,0.699999988,0.180000007,0,0,0,0,1,0.0120000001,0,0.600000024,220,400,0,0.300000012,0.870000005,0.0649999976,272.5,0.0727727264,0.0022727272,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,214.285721,0.180000007,0.699999988,0.980000019,0.850000024,nan,nan,1,0.0120000001,0,0,220,400,0,0.300000012,0.870000005,0.0649999976,0,0,0,0
14,9,30,0.0260000005,21,15,16,0,150,270,0,0,0,0,0.75,0.000500000024,269.5,0,0.699999988,0.180000007,0,0,0,0,1,0.0120000001,0,0.600000024,220,400,0,0.300000012,0.870000005,0.0649999976,273,0.0727727264,0.0022727272,0.0109999999,1,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,214.285721,0.180000007,0.699999988,0.980000019,0.850000024,nan,nan,1,0.0120000001,0,0,220,400,0,0.300000012,0.870000005,0.0649999976,0,0,0,0
15,1,30,0.0260000005,21,24,2,0,540,293,0,4.99999987e-06,0,50,5.67999983,0.000349999988,294,0,0.699999988,0.180000007,0,0,0,0,2,0,0,0,200,100,0.000300000014,0.25,0.899999976,0.200000003,293,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0.000317654543,0,0.5,0,0,0,0,1.76545182e-05,0,4.41151587e-06,1,540,720,0.180000007,0.699999988,0.980000019,0.920000017,nan,nan,2,0,0,0,200,100,0.000317654543,0.25,0.899999976,0.200000003,0,0,0,0
15,2,30,0.0260000005,21,24,2,0,540,293,0,4.99999987e-06,0,50,5.67999983,0.000349999988,294,0,0.699999988,0.180000007,0,0,0,0,2,0,0,0,200,100,0.000300000014,0.25,0.899999976,0.200000003,292.100006,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0.000317654543,0,0.5,0,0,0,0,1.76545182e-05,0,4.41151587e-06,1,540,720,0.180000007,0.699999988,0.980000019,0.920000017,nan,nan,2,0,0,0,200,100,0.000317654543,0.25,0.899999976,0.200000003,0,0,0,0
15,3,30,0.0260000005,21,24,2,0,540,293,0,4.99999987e-06,0,50,5.67999983,0.000349999988,294,0,0.699999988,0.180000007,0,0,0,0,2,0,0,0,200,100,0.000300000014,0.25,0.899999976,0.200000003,291.200012,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0.000317654543,0,0.5,0,0,0,0,1.76545182e-05,0,4.41151587e-06,1,540,720,0.180000007,0.699999988,0.980000019,0.920000017,nan,nan,2,0,0,0,200,100,0.000317654543,0.25,0.899999976,0.200000003,0,0,0,0
15,4,30,0.0260000005,21,24,2,0,540,293,0,4.99999987e-06,0,50,5.67999983,0.000349999988,294,0,0.699999988,0.180000007,0,0,0,0,2,0,0,0,200,100,0.000300000014,0.25,0.899999976,0.200000003,290.299988,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0.000317654543,0,0.5,0,0,0,0,1.76545182e-05,0,4.41151587e-06,1,540,720,0.180000007,0.699999988,0.980000019,0.920000017,nan,nan,2,0,0,0,200,100,0.000317654543,0.25,0.899999976,0.200000003,0,0,0,0
15,5,30,0.0260000005,21,24,2,0,540,293,0,4.99999987e-06,0,50,5.67999983,0.000349999988,294,0,0.699999988,0.180000007,0,0,0,0,2,0,0,0,200,100,0.000300000014,0.25,0.899999976,0.200000003,289.399994,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0.000317654543,0,0.5,0,0,0,0,1.76545182e-05,0,4.41151587e-06,1,540,720,0.180000007,0.699999988,0.980000019,0.920000017,nan,nan,2,0,0,0,200,100,0.000317654543,0.25,0.899999976,0.200000003,0,0,0,0
15,6,30,0.0260000005,21,24,2,0,540,293,0,4.99999987e-06,0,50,5.67999983,0.000349999988,294,0,0.699999988,0.180000007,0,0,0,0,2,0,0,0,200,100,0.000300000014,0.25,0.899999976,0.200000003,288.5,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0.000317654543,0,0.5,0,0,0,0,1.76545182e-05,0,4.41151587e-06,1,540,720,0.180000007,0.699999988,0.980000019,0.920000017,nan,nan,2,0,0,0,200,100,0.000317654543,0.25,0.899999976,0.200000003,0,0,0,0
15,7,30,0.0260000005,21,24,2,0,540,293,0,4.99999987e-06,0,50,5.67999983,0.000349999988,294,0,0.699999988,0.180000007,0,0,0,0,2,0,0,0,200,100,0.000300000014,0.25,0.899999976,0.200000003,287.600006,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0.000317654543,0,0.5,0,0,0,0,1.76545182e-05,0,4.41151587e-06,1,540,720,0.180000007,0.699999988,0.980000019,0.920000017,nan,nan,2,0,0,0,200,100,0.000317654543,0.25,0.899999976,0.200000003,0,0,0,0
15,8,30,0.0260000005,21,24,2,0,540,293,0,4.99999987e-06,0,50,5.67999983,0.000349999988,294,0,0.699999988,0.180000007,0,0,0,0,2,0,0,0,200,100,0.000300000014,0.25,0.899999976,0.200000003,286.700012,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0.000317654543,0,0.5,0,0,0,0,1.76545182e-05,0,4.41151587e-06,1,540,720,0.180000007,0.699999988,0.980000019,0.920000017,nan,nan,2,0,0,0,200,100,0.000317654543,0.25,0.899999976,0.200000003,0,0,0,0
15,9,30,0.0260000005,21,24,2,0,540,293,0,4.99999987e-06,0,50,5.67999983,0.000349999988,294,0,0.699999988,0.180000007,0,0,0,0,2,0,0,0,200,100,0.000300000014,0.25,0.899999976,0.200000003,285.799988,0.0800499991,0.00249999994,0.0109999999,1,1,0,0,0,100,0,1,0,0.000317654543,0,0.5,0,0,0,0,1.76545182e-05,0,4.41151587e-06,1,540,720,0.180000007,0.699999988,0.980000019,0.920000017,nan,nan,2,0,0,0,200,100,0.000317654543,0.25,0.899999976,0.200000003,0,0,0,0
