case,case_index,k,delt,c1sn,c2sn,isice,ivgtyp,seaice,gsw,tabs,tsnav,prcpms,newsnms,vegfra,lai,sat,soilt,snowfallac,alb_snow,alb_snow_free,snowrat,grauprat,icerat,curat,iland_before,snwe_before,snhei_before,snowfrac_before,rhosn_before,rhosnfall_before,cst_before,alb_before,emiss_before,znt_before,ts1d
usgs_crop_rain_drip,15,3,30.0000000,0.260000005E-1,21.0000000,24,2,0.00000000,540.000000,293.000000,0.00000000,0.499999987E-5,0.00000000,50.0000000,5.67999983,0.349999988E-3,294.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,2,0.00000000,0.00000000,0.00000000,200.000000,100.000000,0.300000014E-3,0.250000000,0.899999976,0.200000003,291.200012
usgs_crop_rain_drip,15,4,30.0000000,0.260000005E-1,21.0000000,24,2,0.00000000,540.000000,293.000000,0.00000000,0.499999987E-5,0.00000000,50.0000000,5.67999983,0.349999988E-3,294.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,2,0.00000000,0.00000000,0.00000000,200.000000,100.000000,0.300000014E-3,0.250000000,0.899999976,0.200000003,290.299988
usgs_crop_rain_drip,15,5,30.0000000,0.260000005E-1,21.0000000,24,2,0.00000000,540.000000,293.000000,0.00000000,0.499999987E-5,0.00000000,50.0000000,5.67999983,0.349999988E-3,294.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,2,0.00000000,0.00000000,0.00000000,200.000000,100.000000,0.300000014E-3,0.250000000,0.899999976,0.200000003,289.399994
usgs_crop_rain_drip,15,6,30.0000000,0.260000005E-1,21.0000000,24,2,0.00000000,540.000000,293.000000,0.00000000,0.499999987E-5,0.00000000,50.0000000,5.67999983,0.349999988E-3,294.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,2,0.00000000,0.00000000,0.00000000,200.000000,100.000000,0.300000014E-3,0.250000000,0.899999976,0.200000003,288.500000
usgs_crop_rain_drip,15,7,30.0000000,0.260000005E-1,21.0000000,24,2,0.00000000,540.000000,293.000000,0.00000000,0.499999987E-5,0.00000000,50.0000000,5.67999983,0.349999988E-3,294.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,2,0.00000000,0.00000000,0.00000000,200.000000,100.000000,0.300000014E-3,0.250000000,0.899999976,0.200000003,287.600006
usgs_crop_rain_drip,15,8,30.0000000,0.260000005E-1,21.0000000,24,2,0.00000000,540.000000,293.000000,0.00000000,0.499999987E-5,0.00000000,50.0000000,5.67999983,0.349999988E-3,294.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,2,0.00000000,0.00000000,0.00000000,200.000000,100.000000,0.300000014E-3,0.250000000,0.899999976,0.200000003,286.700012
usgs_crop_rain_drip,15,9,30.0000000,0.260000005E-1,21.0000000,24,2,0.00000000,540.000000,293.000000,0.00000000,0.499999987E-5,0.00000000,50.0000000,5.67999983,0.349999988E-3,294.000000,0.00000000,0.699999988,0.180000007,0.00000000,0.00000000,0.00000000,0.00000000,2,0.00000000,0.00000000,0.00000000,200.000000,100.000000,0.300000014E-3,0.250000000,0.899999976,0.200000003,285.799988
usgs_urban_snow_cap,16,1,60.0000000,0.299999993E-1,18.0000000,24,1,0.00000000,95.0000000,267.000000,-1.00000000,0.00000000,0.00000000,8.00000000,1.00000000,0.500000024E-3,266.500000,0.00000000,0.649999976,0.200000003,0.00000000,0.00000000,0.00000000,0.00000000,1,0.200000003,1.25000000,0.920000017,160.000000,100.000000,0.00000000,0.479999989,0.879999995,0.449999988,266.000000
usgs_urban_snow_cap,16,2,60.0000000,0.299999993E-1,18.0000000,24,1,0.00000000,95.0000000,267.000000,-1.00000000,0.00000000,0.00000000,8.00000000,1.00000000,0.500000024E-3,266.500000,0.00000000,0.649999976,0.200000003,0.00000000,0.00000000,0.00000000,0.00000000,1,0.200000003,1.25000000,0.920000017,160.000000,100.000000,0.00000000,0.479999989,0.879999995,0.449999988,266.500000
usgs_urban_snow_cap,16,3,60.0000000,0.299999993E-1,18.0000000,24,1,0.00000000,95.0000000,267.000000,-1.00000000,0.00000000,0.00000000,8.00000000,1.00000000,0.500000024E-3,266.500000,0.00000000,0.649999976,0.200000003,0.00000000,0.00000000,0.00000000,0.00000000,1,0.200000003,1.25000000,0.920000017,160.000000,100.000000,0.00000000,0.479999989,0.879999995,0.449999988,267.000000
usgs_urban_snow_cap,16,4,60.0000000,0.299999993E-1,18.0000000,24,1,0.00000000,95.0000000,267.000000,-1.00000000,0.00000000,0.00000000,8.00000000,1.00000000,0.500000024E-3,266.500000,0.00000000,0.649999976,0.200000003,0.00000000,0.00000000,0.00000000,0.00000000,1,0.200000003,1.25000000,0.920000017,160.000000,100.000000,0.00000000,0.479999989,0.879999995,0.449999988,267.500000
usgs_urban_snow_cap,16,5,60.0000000,0.299999993E-1,18.0000000,24,1,0.00000000,95.0000000,267.000000,-1.00000000,0.00000000,0.00000000,8.00000000,1.00000000,0.500000024E-3,266.500000,0.00000000,0.649999976,0.200000003,0.00000000,0.00000000,0.00000000,0.00000000,1,0.200000003,1.25000000,0.920000017,160.000000,100.000000,0.00000000,0.479999989,0.879999995,0.449999988,268.000000
usgs_urban_snow_cap,16,6,60.0000000,0.299999993E-1,18.0000000,24,1,0.00000000,95.0000000,267.000000,-1.00000000,0.00000000,0.00000000,8.00000000,1.00000000,0.500000024E-3,266.500000,0.00000000,0.649999976,0.200000003,0.00000000,0.00000000,0.00000000,0.00000000,1,0.200000003,1.25000000,0.920000017,160.000000,100.000000,0.00000000,0.479999989,0.879999995,0.449999988,268.500000
usgs_urban_snow_cap,16,7,60.0000000,0.299999993E-1,18.0000000,24,1,0.00000000,95.0000000,267.000000,-1.00000000,0.00000000,0.00000000,8.00000000,1.00000000,0.500000024E-3,266.500000,0.00000000,0.649999976,0.200000003,0.00000000,0.00000000,0.00000000,0.00000000,1,0.200000003,1.25000000,0.920000017,160.000000,100.000000,0.00000000,0.479999989,0.879999995,0.449999988,269.000000
usgs_urban_snow_cap,16,8,60.0000000,0.299999993E-1,18.0000000,24,1,0.00000000,95.0000000,267.000000,-1.00000000,0.00000000,0.00000000,8.00000000,1.00000000,0.500000024E-3,266.500000,0.00000000,0.649999976,0.200000003,0.00000000,0.00000000,0.00000000,0.00000000,1,0.200000003,1.25000000,0.920000017,160.000000,100.000000,0.00000000,0.479999989,0.879999995,0.449999988,269.500000
usgs_urban_snow_cap,16,9,60.0000000,0.299999993E-1,18.0000000,24,1,0.00000000,95.0000000,267.000000,-1.00000000,0.00000000,0.00000000,8.00000000,1.00000000,0.500000024E-3,266.500000,0.00000000,0.649999976,0.200000003,0.00000000,0.00000000,0.00000000,0.00000000,1,0.200000003,1.25000000,0.920000017,160.000000,100.000000,0.00000000,0.479999989,0.879999995,0.449999988,270.000000
usgs_warm_pack_new_snow,17,1,90.0000000,0.260000005E-1,21.0000000,24,8,0.00000000,65.0000000,265.000000,1.00000000,0.00000000,0.300000011E-5,25.0000000,3.66000009,0.600000028E-3,266.000000,6.00000000,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.500000007E-1,8,0.200000003,1.00000000,0.879999995,200.000000,100.000000,0.199999995E-3,0.360000014,0.879999995,0.100000001,265.000000
usgs_warm_pack_new_snow,17,2,90.0000000,0.260000005E-1,21.0000000,24,8,0.00000000,65.0000000,265.000000,1.00000000,0.00000000,0.300000011E-5,25.0000000,3.66000009,0.600000028E-3,266.000000,6.00000000,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.500000007E-1,8,0.200000003,1.00000000,0.879999995,200.000000,100.000000,0.199999995E-3,0.360000014,0.879999995,0.100000001,265.600006
usgs_warm_pack_new_snow,17,3,90.0000000,0.260000005E-1,21.0000000,24,8,0.00000000,65.0000000,265.000000,1.00000000,0.00000000,0.300000011E-5,25.0000000,3.66000009,0.600000028E-3,266.000000,6.00000000,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.500000007E-1,8,0.200000003,1.00000000,0.879999995,200.000000,100.000000,0.199999995E-3,0.360000014,0.879999995,0.100000001,266.200012
usgs_warm_pack_new_snow,17,4,90.0000000,0.260000005E-1,21.0000000,24,8,0.00000000,65.0000000,265.000000,1.00000000,0.00000000,0.300000011E-5,25.0000000,3.66000009,0.600000028E-3,266.000000,6.00000000,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.500000007E-1,8,0.200000003,1.00000000,0.879999995,200.000000,100.000000,0.199999995E-3,0.360000014,0.879999995,0.100000001,266.799988
usgs_warm_pack_new_snow,17,5,90.0000000,0.260000005E-1,21.0000000,24,8,0.00000000,65.0000000,265.000000,1.00000000,0.00000000,0.300000011E-5,25.0000000,3.66000009,0.600000028E-3,266.000000,6.00000000,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.500000007E-1,8,0.200000003,1.00000000,0.879999995,200.000000,100.000000,0.199999995E-3,0.360000014,0.879999995,0.100000001,267.399994
usgs_warm_pack_new_snow,17,6,90.0000000,0.260000005E-1,21.0000000,24,8,0.00000000,65.0000000,265.000000,1.00000000,0.00000000,0.300000011E-5,25.0000000,3.66000009,0.600000028E-3,266.000000,6.00000000,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.500000007E-1,8,0.200000003,1.00000000,0.879999995,200.000000,100.000000,0.199999995E-3,0.360000014,0.879999995,0.100000001,268.000000
usgs_warm_pack_new_snow,17,7,90.0000000,0.260000005E-1,21.0000000,24,8,0.00000000,65.0000000,265.000000,1.00000000,0.00000000,0.300000011E-5,25.0000000,3.66000009,0.600000028E-3,266.000000,6.00000000,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.500000007E-1,8,0.200000003,1.00000000,0.879999995,200.000000,100.000000,0.199999995E-3,0.360000014,0.879999995,0.100000001,268.600006
usgs_warm_pack_new_snow,17,8,90.0000000,0.260000005E-1,21.0000000,24,8,0.00000000,65.0000000,265.000000,1.00000000,0.00000000,0.300000011E-5,25.0000000,3.66000009,0.600000028E-3,266.000000,6.00000000,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.500000007E-1,8,0.200000003,1.00000000,0.879999995,200.000000,100.000000,0.199999995E-3,0.360000014,0.879999995,0.100000001,269.200012
usgs_warm_pack_new_snow,17,9,90.0000000,0.260000005E-1,21.0000000,24,8,0.00000000,65.0000000,265.000000,1.00000000,0.00000000,0.300000011E-5,25.0000000,3.66000009,0.600000028E-3,266.000000,6.00000000,0.379999995,0.219999999,0.600000024,0.200000003,0.150000006,0.500000007E-1,8,0.200000003,1.00000000,0.879999995,200.000000,100.000000,0.199999995E-3,0.360000014,0.879999995,0.100000001,269.799988
